id,dataset,split,question,prediction,answers,agent,raw_prediction,correct
WebQTest-2003,webqsp,test,what movies have robert pattinson in them?,"Robert Pattinson is known for his roles in:

* **The Twilight Saga** (2008–2012) - His breakthrough role as Edward Cullen.
* **Harry Potter and the Goblet of Fire** (2005) - His first major film as Cedric Diggory.
* **Cosmopolis** (2012) - A dramatic turn with director David Cronenberg.
* **The Lighthouse** (2019) - Acclaimed psychological horror.
* **Tenet** (2020) - Christopher Nolan's sci-fi action film.
* **The Batman** (2022) - He stars as Bruce Wayne/Batman.

He has also starred in many acclaimed independent films like *Good Time* (2017), *High Life* (2018), and *The Devil All the Time* (2020).","['Life', 'The Childhood of a Leader', 'Harry Potter and the Goblet of Fire', 'Harry Potter and the Order of the Phoenix', 'Twilight', 'How to Be', 'Little Ashes', 'Vanity Fair', 'The Twilight Saga: New Moon', 'Unbound Captives', 'Remember Me', 'Eclipse', 'The Twilight Saga: Breaking Dawn - Part 1', 'Bel Ami', 'Dark Kingdom: The Dragon King', 'Water for Elephants', ""The Bad Mother's Handbook"", 'The Twilight Saga: Breaking Dawn - Part 2', 'Maps to the Stars', 'Love & Distrust', 'Cosmopolis', 'The Summer House', 'The Haunted Airman', 'Mission: Blacklist', 'Queen of the Desert', 'The Rover', 'Hold on to Me']",ToG,"Robert Pattinson is known for his roles in:

* **The Twilight Saga** (2008–2012) - His breakthrough role as Edward Cullen.
* **Harry Potter and the Goblet of Fire** (2005) - His first major film as Cedric Diggory.
* **Cosmopolis** (2012) - A dramatic turn with director David Cronenberg.
* **The Lighthouse** (2019) - Acclaimed psychological horror.
* **Tenet** (2020) - Christopher Nolan's sci-fi action film.
* **The Batman** (2022) - He stars as Bruce Wayne/Batman.

He has also starred in many acclaimed independent films like *Good Time* (2017), *High Life* (2018), and *The Devil All the Time* (2020).",True
WebQTest-439,webqsp,test,where is the time zone line in south dakota?,"The time zone line in South Dakota runs roughly along the Missouri River. Most of the state west of the river (including Rapid City) observes **Mountain Time (MT)**, while the area east of the river (including Sioux Falls) observes **Central Time (CT)**.","['Central Time Zone', 'Mountain Time Zone']",ToG,"The time zone line in South Dakota runs roughly along the Missouri River. Most of the state west of the river (including Rapid City) observes **Mountain Time (MT)**, while the area east of the river (including Sioux Falls) observes **Central Time (CT)**.",False
WebQTest-453,webqsp,test,what languages do they speak in costa rica?,"The official language of Costa Rica is Spanish. English is also widely spoken, especially in tourist areas and within the business community.","['Bribri Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language']",ToG,"The official language of Costa Rica is Spanish. English is also widely spoken, especially in tourist areas and within the business community.",False
WebQTest-1677,webqsp,test,where was terry waite born?,"Terry Waite was born in Bollington, Cheshire, England.",['Bollington'],ToG,"Terry Waite was born in Bollington, Cheshire, England.",True
WebQTest-1824,webqsp,test,what type of currency do they use in spain?,Spain uses the **euro (€)** as its official currency.,['Euro'],ToG,Spain uses the **euro (€)** as its official currency.,True
WebQTest-1155,webqsp,test,what are the seven nations of central america?,"The seven nations of Central America are:

1. Belize
2. Guatemala
3. Honduras
4. El Salvador
5. Nicaragua
6. Costa Rica
7. Panama","['Belize', 'Costa Rica', 'El Salvador', 'Guatemala', 'Honduras', 'Panama', 'Gran Colombia']",ToG,"The seven nations of Central America are:

1. Belize
2. Guatemala
3. Honduras
4. El Salvador
5. Nicaragua
6. Costa Rica
7. Panama",True
WebQTest-798,webqsp,test,what states share a border with tennessee?,"Tennessee shares borders with eight states: Kentucky and Virginia to the north, North Carolina to the east, Georgia, Alabama, and Mississippi to the south, and Arkansas and Missouri to the west.","['Kentucky', 'Mississippi', 'Missouri', 'North Carolina', 'Virginia', 'Georgia', 'Alabama', 'Arkansas']",ToG,"Tennessee shares borders with eight states: Kentucky and Virginia to the north, North Carolina to the east, Georgia, Alabama, and Mississippi to the south, and Arkansas and Missouri to the west.",True
WebQTest-1659,webqsp,test,what is the zip code for walnut creek?,"The main ZIP code for Walnut Creek, California is **94597**.","['94596', '94598', '94597', '94595']",ToG,"The main ZIP code for Walnut Creek, California is **94597**.",True
WebQTest-1611,webqsp,test,what is armenian currency?,The Armenian currency is the **dram** (AMD).,['Armenian dram'],ToG,The Armenian currency is the **dram** (AMD).,False
WebQTest-1221,webqsp,test,what college did joakim noah?,Joakim Noah attended the University of Florida.,['University of Florida'],ToG,Joakim Noah attended the University of Florida.,True
WebQTest-408,webqsp,test,who was the first president of the afl?,Samuel Gompers was the first president of the American Federation of Labor (AFL).,"['Lamar Hunt', 'Bud Adams']",ToG,Samuel Gompers was the first president of the American Federation of Labor (AFL).,False
WebQTest-165,webqsp,test,who plays donna noble?,Donna Noble is played by Catherine Tate.,['Catherine Tate'],ToG,Donna Noble is played by Catherine Tate.,True
WebQTest-983,webqsp,test,where did tennessee williams go to college?,"Tennessee Williams attended the University of Missouri, Washington University in St. Louis, and finally graduated from the University of Iowa in 1938.","['University of Missouri', 'University of Iowa', 'The New School', 'Washington University in St. Louis']",ToG,"Tennessee Williams attended the University of Missouri, Washington University in St. Louis, and finally graduated from the University of Iowa in 1938.",True
WebQTest-1914,webqsp,test,what year was allen iverson mvp?,Allen Iverson won the NBA MVP award in **2001**.,['2000–01 NBA season'],ToG,Allen Iverson won the NBA MVP award in **2001**.,False
WebQTest-783,webqsp,test,what county is houston tx in?,"Houston is primarily located in **Harris County**, with parts extending into **Fort Bend** and **Montgomery** counties.",['Montgomery County'],ToG,"Houston is primarily located in **Harris County**, with parts extending into **Fort Bend** and **Montgomery** counties.",False
WebQTest-984,webqsp,test,what is the name of airport in new york?,"The main airport in New York City is **John F. Kennedy International Airport (JFK)**.  
Other major airports include **LaGuardia Airport (LGA)** and **Newark Liberty International Airport (EWR)** — though Newark is located in New Jersey.",['John F. Kennedy International Airport'],ToG,"The main airport in New York City is **John F. Kennedy International Airport (JFK)**.  
Other major airports include **LaGuardia Airport (LGA)** and **Newark Liberty International Airport (EWR)** — though Newark is located in New Jersey.",True
WebQTest-646,webqsp,test,where did mary bell live?,"Mary Bell lived in Newcastle upon Tyne, England.",['Newcastle upon Tyne'],ToG,"Mary Bell lived in Newcastle upon Tyne, England.",True
WebQTest-1458,webqsp,test,who owns chrysler corporation 2011?,"In 2011, Chrysler was owned and operated by **Fiat S.p.A.** following its emergence from U.S. government-backed bankruptcy in 2009.","['Fiat Chrysler Automobiles', 'Federal government of the United States', 'Government of Canada', 'Voluntary Employee Beneficiary Association', 'Fiat S.p.A.']",ToG,"In 2011, Chrysler was owned and operated by **Fiat S.p.A.** following its emergence from U.S. government-backed bankruptcy in 2009.",True
WebQTest-1074,webqsp,test,who is lamar odom playing for this year?,Lamar Odom is not currently playing for any professional basketball team. He last played in the NBA in 2014.,"['Saski Baskonia', 'New York Knicks', 'Dallas Mavericks', 'Los Angeles Clippers', 'Los Angeles Lakers']",ToG,Lamar Odom is not currently playing for any professional basketball team. He last played in the NBA in 2014.,False
WebQTest-1694,webqsp,test,what was shakespeare's wife called?,Anne Hathaway.,['Anne Hathaway'],ToG,Anne Hathaway.,True
WebQTest-367,webqsp,test,what makes elvis presley famous?,"Elvis Presley is famous for being a pioneering figure in rock and roll, blending rhythm and blues, country, and gospel into a charismatic, energetic performance style. His iconic voice, provocative dance moves, and widespread television and film appearances made him a global cultural icon in the 1950s and 1960s.","['Actor', 'Soldier', 'Musician', 'Singer']",ToG,"Elvis Presley is famous for being a pioneering figure in rock and roll, blending rhythm and blues, country, and gospel into a charismatic, energetic performance style. His iconic voice, provocative dance moves, and widespread television and film appearances made him a global cultural icon in the 1950s and 1960s.",False
WebQTest-1996,webqsp,test,who played maggie in himym?,Maggie was played by Lyndsy Fonseca in *How I Met Your Mother*.,['Nancy Cartwright'],ToG,Maggie was played by Lyndsy Fonseca in *How I Met Your Mother*.,False
WebQTest-1494,webqsp,test,who is kevin jonas married to?,Kevin Jonas is married to Danielle Jonas (née Deleasa). They got married in 2009.,['Danielle Deleasa'],ToG,Kevin Jonas is married to Danielle Jonas (née Deleasa). They got married in 2009.,False
WebQTest-456,webqsp,test,what part did winona ryder play in star trek?,"Winona Ryder played the role of **Amanda Grayson**, Spock's human mother, in the 2009 film *Star Trek*.",['Amanda Grayson'],ToG,"Winona Ryder played the role of **Amanda Grayson**, Spock's human mother, in the 2009 film *Star Trek*.",True
WebQTest-1969,webqsp,test,what team is kris humphries play for?,Kris Humphries last played for the Atlanta Hawks in the 2016–17 NBA season. He is now retired.,['Washington Wizards'],ToG,Kris Humphries last played for the Atlanta Hawks in the 2016–17 NBA season. He is now retired.,False
WebQTest-506,webqsp,test,what the time zone in england?,"England uses Greenwich Mean Time (GMT) in winter and British Summer Time (BST, GMT+1) from late March to late October.",['Greenwich Mean Time Zone'],ToG,"England uses Greenwich Mean Time (GMT) in winter and British Summer Time (BST, GMT+1) from late March to late October.",False
WebQTest-222,webqsp,test,where is the seychelles on world map?,"The Seychelles is an island nation in the **Indian Ocean**, off the eastern coast of Africa. It lies northeast of Madagascar and about 1,600 km (1,000 miles) east of Kenya.","['Africa', 'Southern Sun Hotel Group']",ToG,"The Seychelles is an island nation in the **Indian Ocean**, off the eastern coast of Africa. It lies northeast of Madagascar and about 1,600 km (1,000 miles) east of Kenya.",True
WebQTest-1777,webqsp,test,what is rihanna mum called?,Rihanna's mother is called Monica Braithwaite.,['Monica Braithwaite'],ToG,Rihanna's mother is called Monica Braithwaite.,True
WebQTest-1319,webqsp,test,who has pudge rodriguez played for?,"Pudge Rodriguez (Iván Rodríguez) played for the Texas Rangers (most of his career), Florida Marlins, Detroit Tigers, New York Yankees, Houston Astros, and Washington Nationals.","['Miami Marlins', 'Detroit Tigers', 'Texas Rangers']",ToG,"Pudge Rodriguez (Iván Rodríguez) played for the Texas Rangers (most of his career), Florida Marlins, Detroit Tigers, New York Yankees, Houston Astros, and Washington Nationals.",True
WebQTest-588,webqsp,test,what wars did robert e lee served in?,Robert E. Lee served in the **Mexican-American War** (1846–1848) and the **American Civil War** (1861–1865). He also served on the frontier and helped suppress **John Brown's raid at Harpers Ferry** in 1859.,"['Battle of Malvern Hill', 'Battle of Gettysburg', 'Battle of Fort Stedman', 'Battle of Darbytown and New Market Roads', 'Battle of South Mountain', 'Seven Days Battles', ""Battle of Franklin's Crossing"", 'Second Battle of Rappahannock Station', 'Battle of Frederick', ""John Brown's raid on Harpers Ferry"", 'Battle of Oak Grove', 'Battle of Beaver Dam Creek', ""Battle of Gaines's Mill"", 'Battle of Glendale', 'Battle of Cheat Mountain', 'Battle of Williamsport', 'Overland Campaign', ""Battle of Chaffin's Farm"", 'Battle of Appomattox Court House', 'Gettysburg Campaign', 'Second Battle of Petersburg', 'Third Battle of Petersburg', 'Battle of White Oak Road', 'Battle of Mine Run', 'Battle of Totopotomoy Creek', 'Northern Virginia Campaign', 'Maryland Campaign', ""Stoneman's 1863 Raid"", 'Siege of Fort Pulaski', 'Battle of Cumberland Church', 'Richmond in the American Civil War', 'Mexican–American War', 'Battle of Chancellorsville', 'Battle of Fredericksburg', 'Battle of the Wilderness', 'Battle of Spotsylvania Court House', 'Battle of Cold Harbor', 'Battle of the Crater', 'Second Battle of Bull Run', 'Second Battle of Deep Bottom', 'Western Virginia Campaign', 'Siege of Petersburg', 'American Civil War', 'Battle of Antietam']",ToG,Robert E. Lee served in the **Mexican-American War** (1846–1848) and the **American Civil War** (1861–1865). He also served on the frontier and helped suppress **John Brown's raid at Harpers Ferry** in 1859.,True
WebQTest-1223,webqsp,test,who plays billy elliot?,Jamie Bell played the title role in the 2000 film *Billy Elliot*.,"['Jamie Bell', 'Adam Cooper']",ToG,Jamie Bell played the title role in the 2000 film *Billy Elliot*.,True
WebQTest-1176,webqsp,test,what time zone is pennsylvania in right now?,"Pennsylvania is currently in the **Eastern Time Zone (ET)** and observing **Eastern Daylight Time (EDT)**, which is UTC-4.","['UTC−05:00', 'Eastern Time Zone']",ToG,"Pennsylvania is currently in the **Eastern Time Zone (ET)** and observing **Eastern Daylight Time (EDT)**, which is UTC-4.",True
WebQTest-1072,webqsp,test,who is the current governor of arizona 2010?,The governor of Arizona in 2010 was **Jan Brewer**. She assumed office in January 2009 following Janet Napolitano's resignation and served through 2015.,['Jan Brewer'],ToG,The governor of Arizona in 2010 was **Jan Brewer**. She assumed office in January 2009 following Janet Napolitano's resignation and served through 2015.,True
WebQTest-301,webqsp,test,what were amelia earhart's achievements?,"Amelia Earhart's key achievements include:

*   First woman to fly solo across the Atlantic Ocean (1932).
*   First person to fly solo from Hawaii to the U.S. mainland (1935).
*   Set multiple aviation speed and distance records.
*   A best-selling author and co-founder of The Ninety-Nines, an organization for female pilots.
*   Her attempted circumnavigation of the globe, though unfinished, cemented her legendary status.","['Writer', 'Pilot']",ToG,"Amelia Earhart's key achievements include:

*   First woman to fly solo across the Atlantic Ocean (1932).
*   First person to fly solo from Hawaii to the U.S. mainland (1935).
*   Set multiple aviation speed and distance records.
*   A best-selling author and co-founder of The Ninety-Nines, an organization for female pilots.
*   Her attempted circumnavigation of the globe, though unfinished, cemented her legendary status.",True
WebQTest-250,webqsp,test,what type of government does usa follow?,The United States follows a **federal presidential constitutional republic**.,"['Presidential system', 'Constitutional republic', 'Federal republic']",ToG,The United States follows a **federal presidential constitutional republic**.,True
WebQTest-681,webqsp,test,who is the president of the european union 2012?,"There is no single ""President of the European Union"" as a whole. In 2012, the two main presidential roles were:

*   **President of the European Council:** Herman Van Rompuy.
*   **President of the European Commission:** José Manuel Barroso.",['Jerzy Buzek'],ToG,"There is no single ""President of the European Union"" as a whole. In 2012, the two main presidential roles were:

*   **President of the European Council:** Herman Van Rompuy.
*   **President of the European Commission:** José Manuel Barroso.",False
WebQTest-1197,webqsp,test,what language do people speak in brazil?,Portuguese.,"['Italian Language', 'Brazilian Portuguese', 'Portuguese Language']",ToG,Portuguese.,False
WebQTest-819,webqsp,test,where was bin laden found and killed?,"Osama bin Laden was found and killed in a compound in Abbottabad, Pakistan, during a U.S. military operation on May 2, 2011.",['Abbottabad'],ToG,"Osama bin Laden was found and killed in a compound in Abbottabad, Pakistan, during a U.S. military operation on May 2, 2011.",True
WebQTest-2016,webqsp,test,where does fabio capello come from?,Fabio Capello is from Italy.,"[""San Canzian d'Isonzo""]",ToG,Fabio Capello is from Italy.,False
WebQTest-606,webqsp,test,who were alexander graham bell's siblings?,Alexander Graham Bell had two brothers: Melville James Bell (older) and Edward Charles Bell (younger). Both died of tuberculosis as young adults.,"['Melville James Bell', 'Edward Charles Bell']",ToG,Alexander Graham Bell had two brothers: Melville James Bell (older) and Edward Charles Bell (younger). Both died of tuberculosis as young adults.,True
WebQTest-1556,webqsp,test,when's the last time the mets won the world series?,The New York Mets last won the World Series in **1986**.,['1986 World Series'],ToG,The New York Mets last won the World Series in **1986**.,False
WebQTest-1639,webqsp,test,where did frank baum die?,"Frank Baum died in Hollywood, California.",['Hollywood'],ToG,"Frank Baum died in Hollywood, California.",True
WebQTest-870,webqsp,test,where does the celtics practice?,"The Boston Celtics practice at the Auerbach Center, which is their state-of-the-art training facility located in the Boston Landing area of Brighton, Massachusetts.","['TD Garden', 'XL Center']",ToG,"The Boston Celtics practice at the Auerbach Center, which is their state-of-the-art training facility located in the Boston Landing area of Brighton, Massachusetts.",False
WebQTest-1851,webqsp,test,what countries are located near egypt?,"Egypt is bordered by **Libya** to the west, **Sudan** to the south, and **Israel** to the northeast. It also shares a maritime border with **Jordan** and **Saudi Arabia** across the Red Sea, and is close to **Cyprus**, **Greece**, and **Turkey** across the Mediterranean Sea.","['Israel', 'Libya', 'Sudan']",ToG,"Egypt is bordered by **Libya** to the west, **Sudan** to the south, and **Israel** to the northeast. It also shares a maritime border with **Jordan** and **Saudi Arabia** across the Red Sea, and is close to **Cyprus**, **Greece**, and **Turkey** across the Mediterranean Sea.",True
WebQTest-188,webqsp,test,where did bristol palin go to school?,"Bristol Palin attended Wasilla High School in Wasilla, Alaska. She later took online college courses but did not graduate from a four-year university.","['Juneau-Douglas High School', 'Wasilla High School', 'West Anchorage High School']",ToG,"Bristol Palin attended Wasilla High School in Wasilla, Alaska. She later took online college courses but did not graduate from a four-year university.",True
WebQTest-1956,webqsp,test,which country in europe has the largest land area?,"Russia is the country with the largest land area in Europe. The vast majority of its territory lies in Asia, but the portion west of the Ural Mountains is considered part of Europe and is still larger than any other fully European country.",['Russia'],ToG,"Russia is the country with the largest land area in Europe. The vast majority of its territory lies in Asia, but the portion west of the Ural Mountains is considered part of Europe and is still larger than any other fully European country.",True
WebQTest-313,webqsp,test,who does albert pujols play for 2012?,Albert Pujols played for the Los Angeles Angels in 2012.,"['Los Angeles Angels of Anaheim', 'Scottsdale Scorpions']",ToG,Albert Pujols played for the Los Angeles Angels in 2012.,False
WebQTest-1590,webqsp,test,what are the most popular religions in israel?,"The most popular religion in Israel is Judaism, with about 73% of the population identifying as Jewish. The second largest is Islam (about 18%), followed by Christianity (about 2%) and the Druze faith (about 1.6%). Around 4% identify with no religion or other beliefs.",['Judaism'],ToG,"The most popular religion in Israel is Judaism, with about 73% of the population identifying as Jewish. The second largest is Islam (about 18%), followed by Christianity (about 2%) and the Druze faith (about 1.6%). Around 4% identify with no religion or other beliefs.",True
WebQTest-794,webqsp,test,who does the voice for darth vader?,"James Earl Jones provided the iconic voice for Darth Vader, while the physical performance was by David Prowse (and later Sebastian Shaw in unmasked scenes).","['Dr. Smoov', 'Zac Efron', 'Abraham Benrubi', 'Matt Lanter', 'James Earl Jones']",ToG,"James Earl Jones provided the iconic voice for Darth Vader, while the physical performance was by David Prowse (and later Sebastian Shaw in unmasked scenes).",True
WebQTest-1490,webqsp,test,what language is spoken in argentina?,Spanish is the official and predominant language spoken in Argentina.,"['Italian Language', 'Guaraní language', 'Quechuan languages', 'Spanish Language', 'Yiddish Language']",ToG,Spanish is the official and predominant language spoken in Argentina.,False
WebQTest-1216,webqsp,test,what country was stalin in charge of?,"Joseph Stalin was the leader of the **Soviet Union** (officially the Union of Soviet Socialist Republics, or USSR) from the mid-1920s until his death in 1953.",['Soviet Union'],ToG,"Joseph Stalin was the leader of the **Soviet Union** (officially the Union of Soviet Socialist Republics, or USSR) from the mid-1920s until his death in 1953.",True
WebQTest-1756,webqsp,test,what languages do people speak in spain?,"The official language of Spain is **Spanish (Castilian)**. However, several **co-official regional languages** are spoken in their respective autonomous communities:

* **Catalan/Valencian** (Catalonia, Valencia, Balearic Islands)
* **Basque** (Basque Country, parts of Navarre)
* **Galician** (Galicia)
* **Aranese Occitan** (in a small part of Catalonia)

Additionally, other **recognized but not co-official languages** exist, such as Asturleonese and Aragonese.",['Spanish Language'],ToG,"The official language of Spain is **Spanish (Castilian)**. However, several **co-official regional languages** are spoken in their respective autonomous communities:

* **Catalan/Valencian** (Catalonia, Valencia, Balearic Islands)
* **Basque** (Basque Country, parts of Navarre)
* **Galician** (Galicia)
* **Aranese Occitan** (in a small part of Catalonia)

Additionally, other **recognized but not co-official languages** exist, such as Asturleonese and Aragonese.",False
WebQTest-1503,webqsp,test,where did thomas paine die?,"Thomas Paine died in New York City, USA.",['New York City'],ToG,"Thomas Paine died in New York City, USA.",True
WebQTest-119,webqsp,test,who plays london tipton in suite life on deck?,Brenda Song plays London Tipton in *The Suite Life on Deck*.,['Brenda Song'],ToG,Brenda Song plays London Tipton in *The Suite Life on Deck*.,True
WebQTest-175,webqsp,test,where did joe flacco attend college?,Joe Flacco attended the University of Delaware.,['University of Delaware'],ToG,Joe Flacco attended the University of Delaware.,True
WebQTest-1982,webqsp,test,what type of music did vivaldi compose?,"Antonio Vivaldi primarily composed **Baroque music**, most famously instrumental concertos (especially for violin), sacred choral works, and operas.","['Baroque music', 'Classical music']",ToG,"Antonio Vivaldi primarily composed **Baroque music**, most famously instrumental concertos (especially for violin), sacred choral works, and operas.",True
WebQTest-1457,webqsp,test,what kind of currency does mexico use?,Mexico uses the **Mexican Peso (MXN)**. Its symbol is **$** and coins and banknotes come in various denominations.,['Mexican peso'],ToG,Mexico uses the **Mexican Peso (MXN)**. Its symbol is **$** and coins and banknotes come in various denominations.,True
WebQTest-1189,webqsp,test,what is the capital of italy today?,Rome,['Rome'],ToG,Rome,True
WebQTest-577,webqsp,test,where did derek fisher go to college?,Derek Fisher attended the University of Arkansas at Little Rock (UALR).,"['University of Arkansas', 'University of Arkansas at Little Rock']",ToG,Derek Fisher attended the University of Arkansas at Little Rock (UALR).,True
WebQTest-326,webqsp,test,what did gerald r ford die from?,Gerald R. Ford died from cerebrovascular disease at the age of 93.,['Cardiovascular disease'],ToG,Gerald R. Ford died from cerebrovascular disease at the age of 93.,False
WebQTest-769,webqsp,test,which is the main train station in rome?,"The main train station in Rome is **Roma Termini**. It is the city's largest transportation hub, connecting high-speed, national, and regional trains, as well as the metro, buses, and airport links.",['Roma Termini railway station'],ToG,"The main train station in Rome is **Roma Termini**. It is the city's largest transportation hub, connecting high-speed, national, and regional trains, as well as the metro, buses, and airport links.",False
WebQTest-1698,webqsp,test,where do burmese cats originate from?,"Burmese cats originate from Burma (now Myanmar) in Southeast Asia. The modern Western Burmese breed was developed primarily in the United States and Britain from a single cat named Wong Mau, brought from Burma to the U.S. in the 1930s.","['Myanmar', 'Thailand']",ToG,"Burmese cats originate from Burma (now Myanmar) in Southeast Asia. The modern Western Burmese breed was developed primarily in the United States and Britain from a single cat named Wong Mau, brought from Burma to the U.S. in the 1930s.",True
WebQTest-999,webqsp,test,when did celtics win the championship?,The Boston Celtics have won the NBA championship 17 times. Their most recent title was in **2008**.,"['2008 NBA Finals', '1969 NBA Finals', '1986 NBA Finals', '1984 NBA Finals', '1981 NBA Finals', '1976 NBA Finals', '1974 NBA Finals', '1968 NBA Finals', '1966 NBA Finals', '1965 NBA Finals', '1964 NBA Finals', '1963 NBA Finals', '1962 NBA Finals', '1961 NBA Finals', '1960 NBA Finals', '1959 NBA Finals', '1957 NBA Finals']",ToG,The Boston Celtics have won the NBA championship 17 times. Their most recent title was in **2008**.,False
WebQTest-1964,webqsp,test,who played stanley kowalski in a streetcar named desire movie?,Marlon Brando played Stanley Kowalski in the 1951 film adaptation of *A Streetcar Named Desire*.,['Marlon Brando'],ToG,Marlon Brando played Stanley Kowalski in the 1951 film adaptation of *A Streetcar Named Desire*.,True
WebQTest-1672,webqsp,test,what language do the maasai speak?,"The Maasai speak **Maa**, a Nilotic language. Many also speak Swahili and English, especially in Kenya and Tanzania.",['Maasai Language'],ToG,"The Maasai speak **Maa**, a Nilotic language. Many also speak Swahili and English, especially in Kenya and Tanzania.",False
WebQTest-856,webqsp,test,what types of art did andy warhol do?,"Andy Warhol was a leading figure in **Pop Art**. His primary mediums included:

*   **Silkscreen printing** (his most famous technique, used for celebrity portraits and consumer goods)
*   **Painting**
*   **Film and video** (avant-garde, experimental)
*   **Photography**
*   **Sculpture** (like the *Brillo Box* sculptures)
*   **Drawing and illustration** (early commercial work)","['Modern art', 'Pop art']",ToG,"Andy Warhol was a leading figure in **Pop Art**. His primary mediums included:

*   **Silkscreen printing** (his most famous technique, used for celebrity portraits and consumer goods)
*   **Painting**
*   **Film and video** (avant-garde, experimental)
*   **Photography**
*   **Sculpture** (like the *Brillo Box* sculptures)
*   **Drawing and illustration** (early commercial work)",True
WebQTest-1713,webqsp,test,what disease did abraham lincoln had?,"Abraham Lincoln likely had **Marfan syndrome**, a genetic disorder affecting connective tissue, which could explain his tall stature, long limbs, and other physical traits. Some researchers have also suggested he may have had **MEN2B** (Multiple Endocrine Neoplasia Type 2B), which could account for his marfanoid appearance and family history of early death. However, these are retrospective diagnoses and not confirmed.","['Strabismus', 'Smallpox', 'Marfan syndrome']",ToG,"Abraham Lincoln likely had **Marfan syndrome**, a genetic disorder affecting connective tissue, which could explain his tall stature, long limbs, and other physical traits. Some researchers have also suggested he may have had **MEN2B** (Multiple Endocrine Neoplasia Type 2B), which could account for his marfanoid appearance and family history of early death. However, these are retrospective diagnoses and not confirmed.",True
WebQTest-1873,webqsp,test,where is traditional chinese used?,"Traditional Chinese characters are primarily used in:

*   **Taiwan** (official)
*   **Hong Kong** (official)
*   **Macau** (official)
*   **Overseas Chinese communities**, especially those from the above regions.
*   **Historically**, in China before the 1950s simplification. They are still used for classical texts, calligraphy, and sometimes for artistic or formal purposes.",['China'],ToG,"Traditional Chinese characters are primarily used in:

*   **Taiwan** (official)
*   **Hong Kong** (official)
*   **Macau** (official)
*   **Overseas Chinese communities**, especially those from the above regions.
*   **Historically**, in China before the 1950s simplification. They are still used for classical texts, calligraphy, and sometimes for artistic or formal purposes.",True
WebQTest-1421,webqsp,test,who did woody harrelson play on cheers?,"Woody Harrelson played the naive, lovable bartender Woody Boyd on *Cheers*.",['Woody Boyd'],ToG,"Woody Harrelson played the naive, lovable bartender Woody Boyd on *Cheers*.",True
WebQTest-402,webqsp,test,what does joey jordison play in slipknot?,Joey Jordison was the drummer and a key songwriter in Slipknot.,['Drums'],ToG,Joey Jordison was the drummer and a key songwriter in Slipknot.,False
WebQTest-1525,webqsp,test,who were we fighting in the gulf war?,"In the Gulf War (1990–1991), the U.S.-led coalition fought against Iraq, which had invaded and occupied Kuwait.","['Saudi Arabia', 'United Kingdom', 'United States of America', 'Australia', 'Iraq', 'France', 'Argentina']",ToG,"In the Gulf War (1990–1991), the U.S.-led coalition fought against Iraq, which had invaded and occupied Kuwait.",True
WebQTest-329,webqsp,test,what type of government was formed when italy unified?,A constitutional monarchy under the House of Savoy.,"['Unitary state', 'Constitutional republic', 'Parliamentary republic']",ToG,A constitutional monarchy under the House of Savoy.,False
WebQTest-1240,webqsp,test,what football team is michael vick on?,Michael Vick is retired. He last played in the NFL for the Pittsburgh Steelers in 2015.,['New York Jets'],ToG,Michael Vick is retired. He last played in the NFL for the Pittsburgh Steelers in 2015.,False
WebQTest-1462,webqsp,test,who is running for vice president with barack obama 2012?,Joe Biden was the vice presidential candidate running with Barack Obama in the 2012 election.,['Joe Biden'],ToG,Joe Biden was the vice presidential candidate running with Barack Obama in the 2012 election.,True
WebQTest-1860,webqsp,test,what discovery did galileo make?,"Galileo made several key discoveries, including:

*   **Jupiter's four largest moons** (now called the Galilean moons), proving not all celestial bodies orbit Earth.
*   **The phases of Venus**, which supported the Sun-centered (Copernican) model of the solar system.
*   **Detailed observations of the Moon's surface** (craters and mountains), showing it was not a perfect, smooth sphere.
*   **Sunspots**, demonstrating the Sun was imperfect and changed.","['Io', 'Callisto', 'Europa', 'Ganymede']",ToG,"Galileo made several key discoveries, including:

*   **Jupiter's four largest moons** (now called the Galilean moons), proving not all celestial bodies orbit Earth.
*   **The phases of Venus**, which supported the Sun-centered (Copernican) model of the solar system.
*   **Detailed observations of the Moon's surface** (craters and mountains), showing it was not a perfect, smooth sphere.
*   **Sunspots**, demonstrating the Sun was imperfect and changed.",True
WebQTest-650,webqsp,test,what political party does julia gillard belong to?,Julia Gillard belongs to the Australian Labor Party.,"['Queensland Labor Party', 'Australian Labor Party']",ToG,Julia Gillard belongs to the Australian Labor Party.,True
WebQTest-1161,webqsp,test,what is the clemson mascot name?,"The Clemson mascot is named **The Tiger**, and the costumed mascot is called **The Tiger Cub**.","['Clemson University The Tiger', 'The Tiger and the Cub']",ToG,"The Clemson mascot is named **The Tiger**, and the costumed mascot is called **The Tiger Cub**.",False
WebQTest-1732,webqsp,test,where did theodor schwann get his education?,"Theodor Schwann studied medicine at the University of Bonn, the University of Würzburg, and the University of Berlin, where he earned his doctorate in 1834.","['Humboldt University of Berlin', 'University of Würzburg', 'University of Bonn']",ToG,"Theodor Schwann studied medicine at the University of Bonn, the University of Würzburg, and the University of Berlin, where he earned his doctorate in 1834.",True
