id,dataset,split,question,prediction,answers,agent,raw_prediction,correct
WebQTest-1885,webqsp,test,what does god shiva represent?,"In Hinduism, Lord Shiva represents **destruction and transformation** — the aspect of the cosmic cycle that makes way for renewal. He also embodies:

* **Asceticism** (the ultimate yogi)
* **Meditation and wisdom**
* **Paradoxes** (both destroyer and benefactor, householder and ascetic)
* **The union of opposites** (often symbolized as half-male, half-female, Ardhanarishvara)

He is part of the Trimurti (trinity) with Brahma (creation) and Vishnu (preservation).",['Hinduism'],ToG,"In Hinduism, Lord Shiva represents **destruction and transformation** — the aspect of the cosmic cycle that makes way for renewal. He also embodies:

* **Asceticism** (the ultimate yogi)
* **Meditation and wisdom**
* **Paradoxes** (both destroyer and benefactor, householder and ascetic)
* **The union of opposites** (often symbolized as half-male, half-female, Ardhanarishvara)

He is part of the Trimurti (trinity) with Brahma (creation) and Vishnu (preservation).",True
WebQTest-910,webqsp,test,where did alexander graham bell die?,"Alexander Graham Bell died in Beinn Bhreagh, his estate in Nova Scotia, Canada.","['Beinn Bhreagh, Nova Scotia']",ToG,"Alexander Graham Bell died in Beinn Bhreagh, his estate in Nova Scotia, Canada.",False
WebQTest-406,webqsp,test,who is the coach of the sf giants?,"As of the 2024 season, the manager of the San Francisco Giants is Bob Melvin.","['Bill Hayes', 'Tim Flannery', 'Dave Righetti', 'Carney Lansford', 'Roberto Kelly', 'Ron Wotus', 'Mark Gardner']",ToG,"As of the 2024 season, the manager of the San Francisco Giants is Bob Melvin.",False
WebQTest-1364,webqsp,test,what do they speak in scotland?,"Scotland has three official languages: **English** (spoken by nearly everyone), **Scots**, and **Scottish Gaelic**. English is the main language of daily life, while Scots and Gaelic are spoken in specific regions and communities.",['English Language'],ToG,"Scotland has three official languages: **English** (spoken by nearly everyone), **Scots**, and **Scottish Gaelic**. English is the main language of daily life, while Scots and Gaelic are spoken in specific regions and communities.",False
WebQTest-1844,webqsp,test,who plays robin hood in prince of thieves?,Kevin Costner played Robin Hood in *Robin Hood: Prince of Thieves* (1991).,['Kevin Costner'],ToG,Kevin Costner played Robin Hood in *Robin Hood: Prince of Thieves* (1991).,True
WebQTest-1664,webqsp,test,what form of currency does germany use?,Germany uses the **euro (€)** as its official currency.,['Euro'],ToG,Germany uses the **euro (€)** as its official currency.,True
WebQTest-1593,webqsp,test,where is the thames river source?,"The source of the River Thames is officially at Thames Head, near the village of Kemble in Gloucestershire, England.",['Thames Head'],ToG,"The source of the River Thames is officially at Thames Head, near the village of Kemble in Gloucestershire, England.",True
WebQTest-340,webqsp,test,who is richard pryor son?,Richard Pryor's son is Richard Pryor Jr. (born in 1962). Pryor also had six other children from different relationships.,"['Franklin Pryor', 'Richard Pryor Jr.', 'Steven Pryor']",ToG,Richard Pryor's son is Richard Pryor Jr. (born in 1962). Pryor also had six other children from different relationships.,True
WebQTest-543,webqsp,test,what college did martin luther king jr go to?,Martin Luther King Jr. attended Morehouse College for his undergraduate degree.,"['Morehouse College', 'Crozer Theological Seminary', 'Boston University']",ToG,Martin Luther King Jr. attended Morehouse College for his undergraduate degree.,True
WebQTest-831,webqsp,test,what type of religion does argentina have?,"Argentina's official religion is Roman Catholicism, and it has the largest Catholic population in Latin America. However, the constitution guarantees freedom of religion, and there is a growing diversity of faiths, including Protestantism, Judaism, Islam, and non-religious groups.","['Judaism', 'Protestantism', 'Catholicism']",ToG,"Argentina's official religion is Roman Catholicism, and it has the largest Catholic population in Latin America. However, the constitution guarantees freedom of religion, and there is a growing diversity of faiths, including Protestantism, Judaism, Islam, and non-religious groups.",True
WebQTest-281,webqsp,test,what type of sports do japanese play?,"Japanese play a wide variety of sports, both traditional and modern. Popular modern sports include baseball, soccer (football), tennis, and golf. Traditional sports include sumo wrestling, judo, kendo (swordsmanship), and kyudo (archery).","[""Japan women's national volleyball team"", ""Japan men's national volleyball team"", 'Japan national football team', ""Japan women's national handball team"", 'Japan national baseball team', 'Japan national handball team', 'Bridgestone-Anchor', 'Burning']",ToG,"Japanese play a wide variety of sports, both traditional and modern. Popular modern sports include baseball, soccer (football), tennis, and golf. Traditional sports include sumo wrestling, judo, kendo (swordsmanship), and kyudo (archery).",False
WebQTest-1225,webqsp,test,what kourtney kardashian boyfriends name?,"Kourtney Kardashian has had several public relationships. Her most notable boyfriends include:

*   **Scott Disick** (long-term partner, three children together)
*   **Younes Bendjima** (dated after Scott)
*   **Travis Barker** (current husband, married in 2022)",['Scott Disick'],ToG,"Kourtney Kardashian has had several public relationships. Her most notable boyfriends include:

*   **Scott Disick** (long-term partner, three children together)
*   **Younes Bendjima** (dated after Scott)
*   **Travis Barker** (current husband, married in 2022)",True
WebQTest-1836,webqsp,test,where laura ingalls wilder lived?,"Laura Ingalls Wilder lived in several Midwestern U.S. locations, most famously in De Smet, South Dakota (the setting of many of her later books). She also lived in Wisconsin, Kansas, Minnesota, Iowa, and Missouri, where she wrote the ""Little House"" books at her home in Mansfield, Missouri.","['De Smet', 'Pepin', 'Kansas', 'Burr Oak', 'Walnut Grove', 'Mansfield']",ToG,"Laura Ingalls Wilder lived in several Midwestern U.S. locations, most famously in De Smet, South Dakota (the setting of many of her later books). She also lived in Wisconsin, Kansas, Minnesota, Iowa, and Missouri, where she wrote the ""Little House"" books at her home in Mansfield, Missouri.",True
WebQTest-834,webqsp,test,where did the battle of waterloo occur?,"The Battle of Waterloo was fought in present-day Belgium, just south of Brussels, near the town of Waterloo.",['Waterloo'],ToG,"The Battle of Waterloo was fought in present-day Belgium, just south of Brussels, near the town of Waterloo.",True
WebQTest-1741,webqsp,test,where is the headquarters of bank of america?,"Bank of America's headquarters is located in Charlotte, North Carolina.",['Charlotte'],ToG,"Bank of America's headquarters is located in Charlotte, North Carolina.",True
WebQTest-1198,webqsp,test,who influenced samuel taylor coleridge?,"Samuel Taylor Coleridge was influenced by figures such as Immanuel Kant, Samuel Johnson, and William Wordsworth.","['Giambattista Vico', 'Baruch Spinoza', 'Thomas Browne', 'Friedrich Wilhelm Joseph Schelling', 'Emanuel Swedenborg', 'Immanuel Kant', 'John Milton', 'William Shakespeare', 'Robert Burns', 'Algernon Charles Swinburne']",Tiered-Forest,"Samuel Taylor Coleridge was influenced by figures such as Immanuel Kant, Samuel Johnson, and William Wordsworth.",True
WebQTest-1092,webqsp,test,who did viggo mortensen play in lord of the rings?,"Viggo Mortensen played the role of Aragorn in ""The Lord of the Rings"" trilogy.",['Aragorn'],Tiered-Forest,"Viggo Mortensen played the role of Aragorn in ""The Lord of the Rings"" trilogy.",True
WebQTest-713,webqsp,test,what county is st. louis park in?,"St. Louis Park is in Hennepin County, Minnesota.",['Hennepin County'],Tiered-Forest,"St. Louis Park is in Hennepin County, Minnesota.",True
WebQTest-1637,webqsp,test,what are the catholic holy days?,"Catholic holy days include Advent, Christmas, Epiphany, Ash Wednesday, Lent, Easter, Pentecost, and various feast days of saints.","['Feast of St. Margaret of the Árpád House', 'Feast of Our Lady of Hungary', 'Feast of Our Lady of the Rosary', ""Our Lady of Aparecida's day"", 'Father Damien Day', 'Our Lady of Guadalupe Day', 'St. Spiridon Day', ""Saint Nicholas' Eve"", 'Feast of Assumption', ""Euthymius the Great's Feast Day"", 'The Feast of Our Lady of Mount Carmel', ""St. Anthony's Day"", 'Feast of Our Lady of Sorrows', ""St Joseph's Day"", ""Saint Patrick's Day"", 'Maundy Thursday', ""St. Stephen's Day"", 'Corpus Christi', 'Nativity of Mary', 'Olsok', 'Feast of the Immaculate Conception', 'Feast of the Cross', 'Feast of Christ the King', 'Name day', 'Fat Thursday', 'World Day of Peace', 'Palm Sunday', 'Saints Cyril and Methodius Day', 'Solemnity of Mary, Mother of God', 'Feast of Saints Peter and Paul', ""St Crispin's Day"", ""St Casimir's Day"", ""All Saints' Day"", 'Feast of St Francis of Assisi', 'St Nicholas Day']",Tiered-Forest,"Catholic holy days include Advent, Christmas, Epiphany, Ash Wednesday, Lent, Easter, Pentecost, and various feast days of saints.",False
WebQTest-1241,webqsp,test,where does the columbia river start?,The Columbia River starts at the confluence of the Columbia River Glacier Creek and the Rock Creek glaciers in Washington.,['Columbia Lake'],Tiered-Forest,The Columbia River starts at the confluence of the Columbia River Glacier Creek and the Rock Creek glaciers in Washington.,False
WebQTest-377,webqsp,test,what school did michael jordan attend?,Michael Jordan attended the University of North Carolina at Chapel Hill.,"['Emsley A. Laney High School', 'University of North Carolina at Chapel Hill']",Tiered-Forest,Michael Jordan attended the University of North Carolina at Chapel Hill.,True
WebQTest-1488,webqsp,test,what type of art does marc chagall do?,"Marc Chagall is known for his distinctive style of figurative paintings, prints, and drawings that blend elements of Cubism, Symbolism, and Fauvism with Jewish folklore and surrealist imagery.","['Modern art', 'Fauvism', 'Surrealism', 'Cubism', 'Expressionism']",Tiered-Forest,"Marc Chagall is known for his distinctive style of figurative paintings, prints, and drawings that blend elements of Cubism, Symbolism, and Fauvism with Jewish folklore and surrealist imagery.",True
WebQTest-383,webqsp,test,what language do chinese people write in?,"Chinese people primarily write in Chinese characters, using languages like Mandarin Chinese, Cantonese, or other Chinese languages.","['Nüshu script', 'Simplified Chinese character', 'Traditional Chinese characters', ""'Phags-pa script"", 'Chinese characters']",Tiered-Forest,"Chinese people primarily write in Chinese characters, using languages like Mandarin Chinese, Cantonese, or other Chinese languages.",True
WebQTest-1619,webqsp,test,where do the appalachian mountains run?,The Appalachian mountains run from central Canada through the eastern United States.,['North America'],Tiered-Forest,The Appalachian mountains run from central Canada through the eastern United States.,False
WebQTest-1508,webqsp,test,when did bill clinton go to college?,"Bill Clinton went to college in 1963, starting at Georgetown University and later attending the University of Arkansas.","['Yale Law School', 'Edmund A. Walsh School of Foreign Service', 'University of Oxford', 'University Yale', 'Georgetown University', 'University College, Oxford']",Tiered-Forest,"Bill Clinton went to college in 1963, starting at Georgetown University and later attending the University of Arkansas.",True
WebQTest-266,webqsp,test,what is there to do for fun in kansas city?,"Kansas City offers fun activities like visiting the Negro Leagues Baseball Museum, exploring the Brookfield Zoo, enjoying the fountains at City Hall, and sampling cuisine at various food trucks and restaurants.","['Kansas City Zoo', 'Kauffman Center for the Performing Arts', '18th and Vine-Downtown East', 'Kemper Museum of Contemporary Art', 'Liberty Memorial', 'Harry S. Truman Presidential Library and Museum', 'Crown Center', 'Worlds of Fun', 'Sprint Center', 'Negro Leagues Baseball Museum', 'Boulevard Brewing Company', 'Oceans of Fun', 'Hotel Phillips', 'Deer Creek Golf Course', 'Ewing and Muriel Kauffman Memorial Garden']",Tiered-Forest,"Kansas City offers fun activities like visiting the Negro Leagues Baseball Museum, exploring the Brookfield Zoo, enjoying the fountains at City Hall, and sampling cuisine at various food trucks and restaurants.",True
WebQTest-191,webqsp,test,where did drew brees go to college wikianswers?,Drew Brees went to college at Purdue University.,"['Stanford Graduate School of Business', 'Purdue University']",Tiered-Forest,Drew Brees went to college at Purdue University.,True
WebQTest-554,webqsp,test,what money do they use in spain?,"In Spain, they use the Euro (EUR).",['Euro'],Tiered-Forest,"In Spain, they use the Euro (EUR).",True
WebQTest-637,webqsp,test,what type of government did soviet union have?,The Soviet Union had a communist government under the control of the Communist Party.,"['Communist state', 'Socialist state', 'Soviet democracy', 'Parliamentary republic']",Tiered-Forest,The Soviet Union had a communist government under the control of the Communist Party.,False
WebQTest-875,webqsp,test,where did hugo chavez go to school?,Hugo Chavez attended military school and the Military Academy in Venezuela.,"['Julian Pino School', ""Daniel Florencio O'Leary School"", 'Simón Bolívar University', 'Bolivarian Military University of Venezuela']",Tiered-Forest,Hugo Chavez attended military school and the Military Academy in Venezuela.,False
WebQTest-438,webqsp,test,what university did romney graduated from?,Mitt Romney graduated from Brigham Young University and Harvard Business School.,['Brigham Young University'],Tiered-Forest,Mitt Romney graduated from Brigham Young University and Harvard Business School.,True
WebQTest-234,webqsp,test,what countries does the panama canal go through?,The Panama Canal goes through Panama.,['Panama'],Tiered-Forest,The Panama Canal goes through Panama.,True
WebQTest-461,webqsp,test,where did clay matthews go to school?,Clay Matthews went to the University of Oregon for his college education.,"['University of Southern California', 'Agoura High School']",Tiered-Forest,Clay Matthews went to the University of Oregon for his college education.,False
WebQTest-1441,webqsp,test,where all did picasso live?,"Pablo Picasso lived in several locations including Malaga, Barcelona, Paris, and Cannes, among others.","['Málaga', 'Madrid', 'France']",Tiered-Forest,"Pablo Picasso lived in several locations including Malaga, Barcelona, Paris, and Cannes, among others.",False
WebQTest-1622,webqsp,test,what ocean is around hawaii?,The Pacific Ocean surrounds Hawaii.,['Pacific Ocean'],Tiered-Forest,The Pacific Ocean surrounds Hawaii.,True
WebQTest-1757,webqsp,test,what did michael crabtree do?,"Michael Crabtree was an American football wide receiver who played for several NFL teams, including the San Francisco 49ers and the Kansas City Chiefs.","['Wide receiver', 'Athlete', 'American football player']",Tiered-Forest,"Michael Crabtree was an American football wide receiver who played for several NFL teams, including the San Francisco 49ers and the Kansas City Chiefs.",True
WebQTest-1328,webqsp,test,what did hayes do?,"Rutherford B. Hayes served as the 19th President of the United States, resolving a contentious election through a controversial compromise.",['US President'],Tiered-Forest,"Rutherford B. Hayes served as the 19th President of the United States, resolving a contentious election through a controversial compromise.",False
WebQTest-296,webqsp,test,what kind of government does libya have today?,"Libya has a decentralized system with a presidential council and various militias, though it lacks a stable, centralized government due to political instability and conflict.","['Provisional government', 'Parliamentary republic']",Tiered-Forest,"Libya has a decentralized system with a presidential council and various militias, though it lacks a stable, centralized government due to political instability and conflict.",False
WebQTest-527,webqsp,test,what country borders slovakia?,"Slovakia borders Austria, Hungary, Poland, Ukraine, and the Czech Republic.","['Czech Republic', 'Hungary', 'Poland', 'Ukraine', 'Austria']",Tiered-Forest,"Slovakia borders Austria, Hungary, Poland, Ukraine, and the Czech Republic.",True
WebQTest-2001,webqsp,test,who won the 2000 fa cup final?,Manchester United won the 2000 FA Cup final by defeating Liverpool 2-1.,['Chelsea F.C.'],Tiered-Forest,Manchester United won the 2000 FA Cup final by defeating Liverpool 2-1.,False
WebQTest-1997,webqsp,test,who does owen schmitt play for?,Owen Schmitt plays for the Seattle Seahawks in the NFL.,['Seattle Seahawks'],Tiered-Forest,Owen Schmitt plays for the Seattle Seahawks in the NFL.,True
WebQTest-1848,webqsp,test,what instrument does louis armstrong?,Louis Armstrong played the trumpet and later the piano.,"['Cornet', 'Trumpet']",Tiered-Forest,Louis Armstrong played the trumpet and later the piano.,True
WebQTest-482,webqsp,test,who plays blaine in batman?,"Blaine, as in Blaine the Penguin, is played by Michael J. Pollard in the 1966 Batman television series.","['Matthew Wagner', 'Danny Trejo', 'Carlos Alazraqui', 'Tom Hardy']",Tiered-Forest,"Blaine, as in Blaine the Penguin, is played by Michael J. Pollard in the 1966 Batman television series.",False
WebQTest-1780,webqsp,test,who does michael oher play for in 2010?,"In 2010, Michael Oher played for the Tennessee Titans.",['Baltimore Ravens'],Tiered-Forest,"In 2010, Michael Oher played for the Tennessee Titans.",False
WebQTest-504,webqsp,test,who was philip in acts chapter 8?,"Philip in Acts chapter 8 was an early Christian evangelist who preached the gospel and baptized new believers, notably converting the Ethiopian eunuch.",['Apostle Philip'],Tiered-Forest,"Philip in Acts chapter 8 was an early Christian evangelist who preached the gospel and baptized new believers, notably converting the Ethiopian eunuch.",False
WebQTest-410,webqsp,test,what are the major cities in ukraine?,"The major cities in Ukraine include Kyiv (the capital), Kharkiv, Donetsk, Odesa, and Lviv.",['Kiev'],Tiered-Forest,"The major cities in Ukraine include Kyiv (the capital), Kharkiv, Donetsk, Odesa, and Lviv.",False
WebQTest-2005,webqsp,test,who plays bob kelso in scrubs?,Bob Kelso is played by John C. McGinley in the TV show Scrubs.,['Ken Jenkins'],Tiered-Forest,Bob Kelso is played by John C. McGinley in the TV show Scrubs.,False
WebQTest-1894,webqsp,test,what baseball team was jackie robinson on?,Jackie Robinson was on the Brooklyn Dodgers.,"['Kansas City Monarchs', 'Montreal Royals', 'Brooklyn Dodgers']",Tiered-Forest,Jackie Robinson was on the Brooklyn Dodgers.,True
WebQTest-1303,webqsp,test,what other movies is josh hutcherson in?,"Josh Hutcherson has appeared in movies such as The Hunger Games series, Winter's Bone, and Mr. Magorium's Wonder Emporium.","['In Dubious Battle', 'The Long Home', 'Bridge to Terabithia', ""Cirque du Freak: The Vampire's Assistant"", 'Firehouse Dog', 'Winged Creatures', 'Party Wagon', 'Journey to the Center of the Earth', 'One Last Ride', 'Wilder Days', 'Miracle Dogs', 'Kicking & Screaming', 'Red Dawn', 'Motocross Kids', 'Zathura', 'The Kids Are All Right', 'The Forger', 'The Polar Express', 'RV', 'Little Manhattan', 'Journey 2: The Mysterious Island', 'American Splendor', 'Detention', 'House Blend', 'The Hunger Games', '7 Days in Havana', 'The Third Rule', 'Epic', 'The Hunger Games: Catching Fire', 'The Hunger Games: Mockingjay, Part 1', 'The Hunger Games: Mockingjay, Part 2', 'Escobar: Paradise Lost']",Tiered-Forest,"Josh Hutcherson has appeared in movies such as The Hunger Games series, Winter's Bone, and Mr. Magorium's Wonder Emporium.",True
WebQTest-1017,webqsp,test,who plays charlie in the santa clause movies?,Charlie in the Santa Claus movies is played by Michael J. Fox.,['Eric Lloyd'],Tiered-Forest,Charlie in the Santa Claus movies is played by Michael J. Fox.,False
WebQTest-1526,webqsp,test,how many languages do they speak in switzerland?,"Switzerland speaks four official languages: German, French, Italian, and Romansh.","['Italian Language', 'German Language', 'French', 'Romansh language']",Tiered-Forest,"Switzerland speaks four official languages: German, French, Italian, and Romansh.",True
WebQTest-634,webqsp,test,what county is san antonio in?,"San Antonio is in Bexar County, Texas.","['Comal County', 'Medina County', 'Bexar County']",Tiered-Forest,"San Antonio is in Bexar County, Texas.",True
WebQTest-698,webqsp,test,who is robin roberts father?,Robin Roberts' father is Paul Roberts.,['Lawrence E. Roberts'],Tiered-Forest,Robin Roberts' father is Paul Roberts.,False
WebQTest-1708,webqsp,test,what are dallas cowboys colors?,The Dallas Cowboys colors are silver and navy blue.,"['Blue', 'Navy Blue', 'Silver', 'Royal blue', 'White']",Tiered-Forest,The Dallas Cowboys colors are silver and navy blue.,True
WebQTest-1990,webqsp,test,who plays timon's voice in the lion king?,Timon's voice in The Lion King is played by Nathan Lane.,['Nathan Lane'],Tiered-Forest,Timon's voice in The Lion King is played by Nathan Lane.,True
WebQTest-163,webqsp,test,what year did the seahawks win the superbowl?,The Seattle Seahawks won Super Bowl XLIX in 2015.,['Super Bowl XLVIII'],Tiered-Forest,The Seattle Seahawks won Super Bowl XLIX in 2015.,False
WebQTest-1566,webqsp,test,what kind of guitar john mayer?,"John Mayer plays various guitars, but he is often associated with Fender guitars, particularly the Stratocaster and Telecaster models.",['Fender Stratocaster'],Tiered-Forest,"John Mayer plays various guitars, but he is often associated with Fender guitars, particularly the Stratocaster and Telecaster models.",False
WebQTest-1614,webqsp,test,what religion was king louis xiv?,King Louis XIV was a Roman Catholic.,['Catholicism'],Tiered-Forest,King Louis XIV was a Roman Catholic.,False
WebQTest-1533,webqsp,test,what planet did luke skywalker came from?,Luke Skywalker came from Tatooine.,['Polis Massa'],Tiered-Forest,Luke Skywalker came from Tatooine.,False
WebQTest-1470,webqsp,test,what kind of government does poland have?,Poland has a parliamentary representative democratic republic form of government.,"['Democracy', 'Parliamentary republic']",Tiered-Forest,Poland has a parliamentary representative democratic republic form of government.,False
WebQTest-1557,webqsp,test,where do florida panthers play?,"The Florida Panthers play at the BB&T Center in Sunrise, Florida.","['BB&T Center', 'Miami Arena']",Tiered-Forest,"The Florida Panthers play at the BB&T Center in Sunrise, Florida.",True
WebQTest-1917,webqsp,test,what did charles babbage discover?,"Charles Babbage is known for discovering the principles of the analytical engine, an early design for a general-purpose computer.","['Difference engine', 'Analytical Engine']",Tiered-Forest,"Charles Babbage is known for discovering the principles of the analytical engine, an early design for a general-purpose computer.",True
WebQTest-512,webqsp,test,who were mary shelley?,"Mary Shelley was an English novelist, best known for her Gothic novel ""Frankenstein,"" written when she was 18.","['Editor', 'Biographer', 'Playwright', 'Travel writer', 'Novelist', 'Writer', 'Essayist', 'Author']",Tiered-Forest,"Mary Shelley was an English novelist, best known for her Gothic novel ""Frankenstein,"" written when she was 18.",True
WebQTest-1047,webqsp,test,who does amy stiller play in dodgeball?,"Amy Smart plays the character of Lisa ""White Cupid"" Johnson Stiller in the movie ""Dodgeball: A True Underdog Story.""",['Keno Waitress'],Tiered-Forest,"Amy Smart plays the character of Lisa ""White Cupid"" Johnson Stiller in the movie ""Dodgeball: A True Underdog Story.""",False
WebQTest-1685,webqsp,test,where did benjamin franklin went to school?,"Benjamin Franklin was largely self-educated, but he did attend school and the Philadelphia Latin School briefly as a child.",['Boston Latin School'],Tiered-Forest,"Benjamin Franklin was largely self-educated, but he did attend school and the Philadelphia Latin School briefly as a child.",False
WebQTest-218,webqsp,test,in which continent is germany?,Germany is located in Europe.,['Europe'],Tiered-Forest,Germany is located in Europe.,True
WebQTest-938,webqsp,test,who was queen elizabeth ii mom?,"Queen Elizabeth II's mother was Queen Elizabeth The Queen Mother, originally known as Elizabeth Bowes-Lyon.",['Queen Elizabeth The Queen Mother'],Tiered-Forest,"Queen Elizabeth II's mother was Queen Elizabeth The Queen Mother, originally known as Elizabeth Bowes-Lyon.",True
WebQTest-1570,webqsp,test,where is the arizona cardinals stadium located?,"The Arizona Cardinals stadium is located in Glendale, Arizona.",['Arizona'],Tiered-Forest,"The Arizona Cardinals stadium is located in Glendale, Arizona.",True
WebQTest-935,webqsp,test,where was osama bin laden killed?,"Osama bin Laden was killed in Abbottabad, Pakistan.",['Abbottabad'],Tiered-Forest,"Osama bin Laden was killed in Abbottabad, Pakistan.",True
WebQTest-454,webqsp,test,where did hank marvin come from?,"Hank Marvin came from England, specifically from the music group The Shadows.",['Newcastle upon Tyne'],Tiered-Forest,"Hank Marvin came from England, specifically from the music group The Shadows.",False
WebQTest-1807,webqsp,test,what was wayne gretzky's first team?,Wayne Gretzky's first team was the Edmonton Oilers.,['Edmonton Oilers'],Tiered-Forest,Wayne Gretzky's first team was the Edmonton Oilers.,True
WebQTest-1960,webqsp,test,when was the last time the toronto maple leafs win the stanley cup?,The Toronto Maple Leafs last won the Stanley Cup in 1967.,['1967 Stanley Cup Finals'],Tiered-Forest,The Toronto Maple Leafs last won the Stanley Cup in 1967.,False
WebQTest-757,webqsp,test,who is angelina jolie mom and dad?,Angelina Jolie's parents are Marcheline Bertrand and Jon Voight.,"['Marcheline Bertrand', 'Jon Voight']",Tiered-Forest,Angelina Jolie's parents are Marcheline Bertrand and Jon Voight.,True
WebQTest-721,webqsp,test,what kind of leukemia did jill clayburgh have?,Jill Clayburgh had chronic myelogenous leukemia (CML).,"['B-cell chronic lymphocytic leukemia', 'Leukemia']",Tiered-Forest,Jill Clayburgh had chronic myelogenous leukemia (CML).,True
WebQTest-123,webqsp,test,what all does google now do?,"Google Now integrates various functionalities including providing personalized information, managing your calendar, giving directions, suggesting places to visit, and more, all based on your preferences and location.","['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']",Tiered-Forest,"Google Now integrates various functionalities including providing personalized information, managing your calendar, giving directions, suggesting places to visit, and more, all based on your preferences and location.",False
WebQTest-361,webqsp,test,what to do and see in vienna austria?,"In Vienna, Austria, you should visit Schönbrunn Palace, the Vienna State Opera, St. Stephen's Cathedral, and enjoy the coffeehouses and classical music concerts.","['Rock im Park', 'Schönbrunn Palace', 'Minoritenkirche', ""St. Stephen's Cathedral, Vienna"", 'Vienna State Opera', 'Liechtenstein Museum', 'Schloss Hof', 'mumok', 'Imperial Crypt', 'Belvedere, Vienna', 'Kunsthistorisches Museum', 'Karlskirche, Vienna', 'Albertina', 'Naturhistorisches Museum', 'Hofburg Palace', 'Jesuit Church, Vienna', 'Schottenkirche, Vienna', 'Museum of Military History, Vienna', 'Vienna International Centre', 'Sigmund Freud Museum', 'Vienna Observatory', 'Augustinian Church, Vienna', 'Capuchin Church, Vienna', 'Prater', 'Millennium Tower', ""St. Peter's Church"", 'Leopold Museum', 'Haus der Musik', 'Rathaus, Vienna']",Tiered-Forest,"In Vienna, Austria, you should visit Schönbrunn Palace, the Vienna State Opera, St. Stephen's Cathedral, and enjoy the coffeehouses and classical music concerts.",True
WebQTest-111,webqsp,test,where is the carpathian mountain range located?,The Carpathian mountain range is located in Central and Eastern Europe.,['Europe'],Tiered-Forest,The Carpathian mountain range is located in Central and Eastern Europe.,True
WebQTest-673,webqsp,test,where did robert kardashian go to college?,Robert Kardashian attended Santa Clara University.,"['University of San Diego', 'University of San Diego School of Law', 'University of Southern California']",Tiered-Forest,Robert Kardashian attended Santa Clara University.,False
WebQTest-987,webqsp,test,what does barbara bush do for work?,Barbara Bush was primarily known for her role as a first lady and her work as an advocate for literacy and various charitable causes.,['First Lady'],Tiered-Forest,Barbara Bush was primarily known for her role as a first lady and her work as an advocate for literacy and various charitable causes.,True
WebQTest-773,webqsp,test,where is the sony ericsson company?,"Sony Ericsson was a joint venture between Sony and Ericsson, primarily operating in Europe, the Middle East, and Africa, but it has since been discontinued, with its assets and operations integrated into other companies.",['Minato'],Tiered-Forest,"Sony Ericsson was a joint venture between Sony and Ericsson, primarily operating in Europe, the Middle East, and Africa, but it has since been discontinued, with its assets and operations integrated into other companies.",False
WebQTest-1616,webqsp,test,what did shannon hoon die from?,Shannon Hoon died from a drug overdose.,['Drug overdose'],Tiered-Forest,Shannon Hoon died from a drug overdose.,True
WebQTest-874,webqsp,test,what language do people from bosnia speak?,"People from Bosnia primarily speak Bosnian, which is similar to Serbian and Croatian and is part of the South Slavic language group.","['Serbo-Croatian Language', 'Serbian language', 'Bosnian language', 'Croatian language']",Tiered-Forest,"People from Bosnia primarily speak Bosnian, which is similar to Serbian and Croatian and is part of the South Slavic language group.",False
WebQTest-766,webqsp,test,what is malaysian currency?,The Malaysian currency is the Malaysian Ringgit (MYR).,['Malaysian ringgit'],Tiered-Forest,The Malaysian currency is the Malaysian Ringgit (MYR).,True
WebQTest-1445,webqsp,test,what tv series did mark harmon star in?,"Mark Harmon starred in the TV series ""NCIS"" as Special Agent Leroy Jethro Gibbs.","['Chicago Hope', 'Centennial', 'From the Earth to the Moon', 'St. Elsewhere', 'Flamingo Road', 'NCIS', 'Eleanor and Franklin: The White House Years', 'Sam', '240-Robert', 'Charlie Grace', 'The Dream Merchants', 'Reasonable Doubts']",Tiered-Forest,"Mark Harmon starred in the TV series ""NCIS"" as Special Agent Leroy Jethro Gibbs.",True
WebQTest-153,webqsp,test,what are the sights to see in madrid?,"The sights to see in Madrid include the Royal Palace, Retiro Park, and the Prado Museum.","['El Escorial', 'Museo Nacional Del Prado', 'Museo Nacional Centro de Arte Reina Sofía', 'Summercase', 'Festimad', 'Buen Retiro Park', 'Royal Palace of Madrid', 'Almudena Cathedral', 'Sorolla Museum', 'Plaza de Cibeles', 'Madrid Arena', 'Paseo del Prado', 'Parque Warner Madrid', 'Thyssen-Bornemisza Museum', 'Temple of Debod', 'Puerta del Sol', 'Gran Vía', 'Madrid Marathon', 'Plaza Mayor, Madrid', 'La Vaguada', 'Museum of Lázaro Galdiano', 'Palace of la Bolsa de Madrid']",Tiered-Forest,"The sights to see in Madrid include the Royal Palace, Retiro Park, and the Prado Museum.",False
WebQTest-420,webqsp,test,where is perpignan located?,"Perpignan is located in the south of France, at the foot of the Pyrenees, on the Spanish border.","['Pyrénées-Orientales', 'France', 'Languedoc-Roussillon']",Tiered-Forest,"Perpignan is located in the south of France, at the foot of the Pyrenees, on the Spanish border.",True
