id,dataset,split,question,prediction,answers,agent,raw_prediction,correct
WebQTest-480,webqsp,test,where does name pennsylvania come from?,William Penn,['William Penn'],Tiered-Forest,William Penn,True
WebQTest-1322,webqsp,test,what other movies has tom hardy played in?,"Mad Max: Fury Road, Inception, The Dark Knight Rises, Venom, Dunkirk, Warrior, Bronson, Legend, The Revenant, Locke, Tinker Tailor Soldier Spy, Star Trek: Nemesis, This Means War, RocknRolla, Black Hawk Down, Layer Cake,","['The Revenant', 'Legend', 'London Road', 'Star Trek Nemesis', 'Scenes of a Sexual Nature', 'Mad Max: Fury Road', 'RocknRolla', 'Flood', 'Thick as Thieves', 'WΔZ', 'The Virgin Queen', 'Layer Cake', 'Colditz', 'The Inheritance', 'Sweeney Todd', 'Lethal Dose', 'Bronson', 'Warrior', 'Minotaur', 'Inception', ""Gideon's Daughter"", 'Marie Antoinette', 'Dot the I', 'The Dark Knight Rises', 'Deserter', 'The Reckoning', 'This Means War', 'Splinter Cell', 'Lawless', 'Tinker Tailor Soldier Spy', 'EMR', 'Perfect', 'Sergeant Slaughter, My Big Brother', 'Sucker Punch', 'Everest', 'Black Hawk Down', 'The Drop', 'Locke', 'The Outsider', 'Child 44']",Tiered-Forest,"Mad Max: Fury Road, Inception, The Dark Knight Rises, Venom, Dunkirk, Warrior, Bronson, Legend, The Revenant, Locke, Tinker Tailor Soldier Spy, Star Trek: Nemesis, This Means War, RocknRolla, Black Hawk Down, Layer Cake,",True
WebQTest-1305,webqsp,test,what awards did marilyn monroe won?,Golden Globe Award for Best Actress – Motion Picture Musical or Comedy,"['Golden Globe Award for Best Actress – Motion Picture – Musical or Comedy', 'Playboy Playmate', 'David di Donatello Golden Plate Award', 'Golden Globe Henrietta Award for World Film Favorites']",Tiered-Forest,Golden Globe Award for Best Actress – Motion Picture Musical or Comedy,False
WebQTest-105,webqsp,test,what language do people from thailand speak?,Thai,"['Lao Language', 'Khmer language', 'Akha Language', 'Mlabri Language', 'Hmong language', 'Saek language', 'Malay, Pattani Language', 'Vietnamese Language', 'Nyaw Language', 'Phu Thai language', 'Cham language', 'Mon Language', 'Thai Language']",Tiered-Forest,Thai,True
WebQTest-1988,webqsp,test,what did joe biden study in college?,"history, political science","['History', 'Political Science']",Tiered-Forest,"history, political science",True
WebQTest-1900,webqsp,test,who played darth vader in the first movie?,"David Prowse, James Earl Jones","['David Prowse', 'James Earl Jones']",Tiered-Forest,"David Prowse, James Earl Jones",True
WebQTest-782,webqsp,test,what countries does nafta include?,"Canada, Mexico, United States","['United States of America', 'Mexico', 'Canada']",Tiered-Forest,"Canada, Mexico, United States",True
WebQTest-636,webqsp,test,what timezone is the state of michigan and?,"Eastern Time Zone, Central Time Zone","['UTC−05:00', 'Central Time Zone', 'Eastern Time Zone']",Tiered-Forest,"Eastern Time Zone, Central Time Zone",True
WebQTest-521,webqsp,test,who was anakin skywalker?,Darth Vader,['Ted Bracewell'],Tiered-Forest,Darth Vader,False
WebQTest-800,webqsp,test,what war did the us lose the most soldiers?,Vietnam War,['World War II'],Tiered-Forest,Vietnam War,False
WebQTest-409,webqsp,test,where did giuliana rancic grow up?,"Bethesda, Maryland",['Naples'],Tiered-Forest,"Bethesda, Maryland",False
WebQTest-845,webqsp,test,who are the virginia senators 2013?,"Mark Warner, Tim Kaine","['Mark Warner', 'Tim Kaine', 'Jim Webb']",Tiered-Forest,"Mark Warner, Tim Kaine",True
WebQTest-1257,webqsp,test,where is denmark south carolina?,South Carolina,"['Bamberg County', 'South Carolina', 'United States of America']",Tiered-Forest,South Carolina,True
WebQTest-360,webqsp,test,where did emperor hirohito live?,Tokyo Imperial Palace,"['Aoyama, Minato, Tokyo']",Tiered-Forest,Tokyo Imperial Palace,False
WebQTest-1075,webqsp,test,where were the great pyramids of giza built?,Giza,['Giza Plateau'],Tiered-Forest,Giza,True
WebQTest-451,webqsp,test,what did alice paul accomplish?,Nineteenth Amendment,['Organization founder'],Tiered-Forest,Nineteenth Amendment,False
WebQTest-1535,webqsp,test,where was the first microsoft headquarters located?,"Albuquerque, New Mexico",['Redmond'],Tiered-Forest,"Albuquerque, New Mexico",False
WebQTest-735,webqsp,test,what kind of money do i need in costa rica?,Costa Rican colón,['Costa Rican colón'],Tiered-Forest,Costa Rican colón,True
WebQTest-1644,webqsp,test,what did mary wollstonecraft fight for?,women's rights,"[""Women's rights""]",Tiered-Forest,women's rights,True
WebQTest-716,webqsp,test,what language group does germany belong to?,Germanic,"['West Germanic languages', 'Germanic languages', 'Indo-European languages']",Tiered-Forest,Germanic,True
WebQTest-1626,webqsp,test,who wrote st trinians?,Ronald Searle,['Ronald Searle'],Tiered-Forest,Ronald Searle,True
