id,dataset,split,question,prediction,answers,agent,raw_prediction,correct
WebQTest-1764,webqsp,test,where is daud ibrahim?,"Dawood Ibrahim is believed to be in Pakistan, likely in Karachi, under the protection of Pakistani authorities. India has repeatedly requested his extradition, but Pakistan denies his presence in the country.",['Maharashtra'],Tiered-Forest,"Dawood Ibrahim is believed to be in Pakistan, likely in Karachi, under the protection of Pakistani authorities. India has repeatedly requested his extradition, but Pakistan denies his presence in the country.",False
WebQTest-1539,webqsp,test,who is ryan reynolds married to 2012?,Ryan Reynolds married Blake Lively in 2012.,['Blake Lively'],Tiered-Forest,Ryan Reynolds married Blake Lively in 2012.,True
WebQTest-1752,webqsp,test,what did f. scott fitzgerald do?,"F. Scott Fitzgerald wrote the novel *The Great Gatsby*. He was also a novelist and short story writer, capturing the spirit of the Jazz Age in his works.","['Novelist', 'Poet', 'Writer']",Tiered-Forest,"F. Scott Fitzgerald wrote the novel *The Great Gatsby*. He was also a novelist and short story writer, capturing the spirit of the Jazz Age in his works.",True
WebQTest-1977,webqsp,test,where did crabtree go to college?,"Based on the provided context, the candidate answer (""Tender Mercies, Murphy's Romance"") does not contain information about where Crabtree went to college. Therefore, the question cannot be answered from the given context.

**Answer:** The context does not provide this information.",['Texas Tech University'],Tiered-Forest,"Based on the provided context, the candidate answer (""Tender Mercies, Murphy's Romance"") does not contain information about where Crabtree went to college. Therefore, the question cannot be answered from the given context.

**Answer:** The context does not provide this information.",False
WebQTest-1425,webqsp,test,what colleges did mitt romney attend?,"Mitt Romney attended Stanford University for one year, then transferred to Brigham Young University where he earned his bachelor’s degree. He later earned a joint JD/MBA from Harvard Law School and Harvard Business School.","['Harvard Law School', 'Harvard University', 'Stanford University', 'Harvard Business School', 'Brigham Young University']",Tiered-Forest,"Mitt Romney attended Stanford University for one year, then transferred to Brigham Young University where he earned his bachelor’s degree. He later earned a joint JD/MBA from Harvard Law School and Harvard Business School.",True
WebQTest-1311,webqsp,test,what was antoni gaudi inspired by?,"Antoni Gaudí was primarily inspired by **nature**, which he saw as the perfect design. This is evident in his use of organic shapes, curved lines, and structures like tree-like columns. 

He was also deeply influenced by:
*   **Religion** – His later works became profound expressions of his Catholic faith.
*   **Catalan culture and Gothic architecture** – which he reinterpreted in innovative ways.
*   **Oriental arts** (like Mudéjar and Japanese influences) – especially in his earlier, more ornate period.

**In short: Gaudí's core inspiration was nature, complemented by religion, Catalan Gothic, and oriental arts.**","['Eugène Viollet-le-Duc', 'William Morris']",Tiered-Forest,"Antoni Gaudí was primarily inspired by **nature**, which he saw as the perfect design. This is evident in his use of organic shapes, curved lines, and structures like tree-like columns. 

He was also deeply influenced by:
*   **Religion** – His later works became profound expressions of his Catholic faith.
*   **Catalan culture and Gothic architecture** – which he reinterpreted in innovative ways.
*   **Oriental arts** (like Mudéjar and Japanese influences) – especially in his earlier, more ornate period.

**In short: Gaudí's core inspiration was nature, complemented by religion, Catalan Gothic, and oriental arts.**",False
WebQTest-891,webqsp,test,who was the leader of the first communist party of china?,The leader of the first Communist Party of China was Chen Duxiu.,"['Li Dazhao', 'Mao Zedong', 'Zhou Enlai', 'Chen Duxiu']",Tiered-Forest,The leader of the first Communist Party of China was Chen Duxiu.,True
WebQTest-251,webqsp,test,what type of currency do they use in england?,"England uses the **British Pound Sterling (GBP)**, often simply called the pound (£).",['Pound sterling'],Tiered-Forest,"England uses the **British Pound Sterling (GBP)**, often simply called the pound (£).",True
WebQTest-1975,webqsp,test,what was the last movie sean connery was in?,"Sean Connery's last live-action film role was in *The League of Extraordinary Gentlemen* (2003). He officially retired from acting after that.

While he provided voice work for the animated short *Sir Billi* (2006) and its later feature-length version *Sir Billi the Vet* (2012), his final on-screen performance remains the 2003 film.

**Concise answer:** *The League of Extraordinary Gentlemen* (2003).",['Sir Billi'],Tiered-Forest,"Sean Connery's last live-action film role was in *The League of Extraordinary Gentlemen* (2003). He officially retired from acting after that.

While he provided voice work for the animated short *Sir Billi* (2006) and its later feature-length version *Sir Billi the Vet* (2012), his final on-screen performance remains the 2003 film.

**Concise answer:** *The League of Extraordinary Gentlemen* (2003).",True
WebQTest-1825,webqsp,test,what did lincoln steffens wrote?,"The Shame of the Cities, Tweed Days in St. Louis, The Shame of Minneapolis","['Die Geschichte meines Lebens', 'The Shame of the Cities', 'The autobiography of Lincoln Steffens', 'John Reed', 'The struggle for self-government', 'Lincoln Steffens speaking', 'The world of Lincoln Steffens', 'Into Mexico and out', 'Moses in red', 'The Least Of These', 'Upbuilders', 'Boy on horseback', 'The Old Jim Horse']",Tiered-Forest,"The Shame of the Cities, Tweed Days in St. Louis, The Shame of Minneapolis",True
WebQTest-1114,webqsp,test,what countries makes up the uk?,"The United Kingdom is made up of four countries:  
1. England  
2. Scotland  
3. Wales  
4. Northern Ireland","['England', 'Northern Ireland', 'Scotland', 'Wales']",Tiered-Forest,"The United Kingdom is made up of four countries:  
1. England  
2. Scotland  
3. Wales  
4. Northern Ireland",True
WebQTest-1629,webqsp,test,what currency does dominican republic take?,The Dominican Republic uses the Dominican peso as its currency.,['Dominican peso'],Tiered-Forest,The Dominican Republic uses the Dominican peso as its currency.,True
WebQTest-624,webqsp,test,who plays elena gilbert on vampire diaries?,Nina Dobrev plays Elena Gilbert on *The Vampire Diaries*.,['Nina Dobrev'],Tiered-Forest,Nina Dobrev plays Elena Gilbert on *The Vampire Diaries*.,True
WebQTest-1691,webqsp,test,what is houston timezone?,"Houston, Texas is in the Central Time Zone (CT).",['Central Time Zone'],Tiered-Forest,"Houston, Texas is in the Central Time Zone (CT).",True
WebQTest-833,webqsp,test,what is the main language used in china?,The main language used in China is Mandarin Chinese.,['Standard Chinese'],Tiered-Forest,The main language used in China is Mandarin Chinese.,False
WebQTest-1507,webqsp,test,who was kate chopin?,"Kate Chopin was an American author best known for her early feminist novel **""The Awakening""** (1899) and her short stories, including **""Désirée's Baby.""** She wrote primarily in the late 19th century, often focusing on themes of women's identity, desire, and societal constraints, placing her within the **Realism** and **local color** literary movements.","['Businessperson', 'Novelist', 'Writer', 'Author']",Tiered-Forest,"Kate Chopin was an American author best known for her early feminist novel **""The Awakening""** (1899) and her short stories, including **""Désirée's Baby.""** She wrote primarily in the late 19th century, often focusing on themes of women's identity, desire, and societal constraints, placing her within the **Realism** and **local color** literary movements.",True
WebQTest-691,webqsp,test,what school did miley cyrus?,Miley Cyrus was homeschooled.,['Heritage Elementary School'],Tiered-Forest,Miley Cyrus was homeschooled.,False
WebQTest-755,webqsp,test,what was bonnie prince charlie full name?,Bonnie Prince Charlie's full name was Charles Edward Stuart.,['Charles Edward Stuart'],Tiered-Forest,Bonnie Prince Charlie's full name was Charles Edward Stuart.,True
WebQTest-154,webqsp,test,what instruments did louis armstrong play?,Louis Armstrong primarily played the trumpet and cornet. He was also a vocalist.,"['Cornet', 'Trumpet']",Tiered-Forest,Louis Armstrong primarily played the trumpet and cornet. He was also a vocalist.,True
WebQTest-1819,webqsp,test,what religion does canada follow?,"Canada does not have an official state religion. It is a secular country with freedom of religion guaranteed by its Charter of Rights and Freedoms.

The most widely practiced religion is Christianity (particularly Roman Catholicism and Protestantism), but a significant portion of the population reports having no religion, and many other faiths are practiced due to its diverse population.","['Protestantism', 'Catholicism', 'Islam']",Tiered-Forest,"Canada does not have an official state religion. It is a secular country with freedom of religion guaranteed by its Charter of Rights and Freedoms.

The most widely practiced religion is Christianity (particularly Roman Catholicism and Protestantism), but a significant portion of the population reports having no religion, and many other faiths are practiced due to its diverse population.",True
WebQTest-33,webqsp,test,what timezone is sweden?,Sweden primarily uses Central European Time (CET) or Central European Summer Time (CEST).,['Central European Time Zone'],Tiered-Forest,Sweden primarily uses Central European Time (CET) or Central European Summer Time (CEST).,False
WebQTest-581,webqsp,test,where was anne boleyn executed?,Anne Boleyn was executed at the Tower Green within the Tower of London.,['Tower of London'],Tiered-Forest,Anne Boleyn was executed at the Tower Green within the Tower of London.,True
WebQTest-723,webqsp,test,what is there to see in sydney australia?,"In Sydney, Australia, there's plenty to see including the Sydney Opera House, Harbour Bridge, Bondi Beach, and the Royal Botanic Garden.","['Oatley Park, New South Wales', 'Port Jackson', 'Rose Seidler House', 'Bondi Beach', 'Wild Life Sydney', 'Sydney Film Festival', 'The Rocks', 'Sydney Markets', 'Powerhouse Museum', 'Luna Park Sydney', 'City2Surf', ""St Mary's Cathedral, Sydney"", 'Sydney Opera House', 'Sydney Harbour Bridge', 'North Head Quarantine Station', 'Hillsong Church', 'Darling Harbour', 'Australian National Maritime Museum', 'Featherdale Wildlife Park', 'Kamay Botany Bay National Park']",Tiered-Forest,"In Sydney, Australia, there's plenty to see including the Sydney Opera House, Harbour Bridge, Bondi Beach, and the Royal Botanic Garden.",True
WebQTest-1818,webqsp,test,what state is saint louis university in?,Saint Louis University is in the state of Missouri.,['Missouri'],Tiered-Forest,Saint Louis University is in the state of Missouri.,True
WebQTest-953,webqsp,test,where is kansas city?,"Kansas City is located in the Midwestern region of the United States, straddling the Kansas-Missouri border.",['Platte County'],Tiered-Forest,"Kansas City is located in the Midwestern region of the United States, straddling the Kansas-Missouri border.",False
WebQTest-335,webqsp,test,what type of money to take to cuba?,"You should take **Euros (EUR)** or **Canadian dollars (CAD)** to exchange in Cuba, as they get better exchange rates than US dollars (USD), which face a 10% penalty. Bring cash, as U.S. credit/debit cards generally do not work due to sanctions. Once in Cuba, exchange your cash for **Cuban Convertible Pesos (CUC)** or **Cuban Pesos (CUP)** at official exchange offices (CADECA).

**Note:** The candidate answer ""Sean Connery"" appears to be unrelated to the question.","['Cuban peso', 'Cuban convertible peso']",Tiered-Forest,"You should take **Euros (EUR)** or **Canadian dollars (CAD)** to exchange in Cuba, as they get better exchange rates than US dollars (USD), which face a 10% penalty. Bring cash, as U.S. credit/debit cards generally do not work due to sanctions. Once in Cuba, exchange your cash for **Cuban Convertible Pesos (CUC)** or **Cuban Pesos (CUP)** at official exchange offices (CADECA).

**Note:** The candidate answer ""Sean Connery"" appears to be unrelated to the question.",True
WebQTest-1152,webqsp,test,who is the voice of kitt?,"The voice of KITT in the TV series ""Knight Rider"" was provided by William Daniels.",['William Daniels'],Tiered-Forest,"The voice of KITT in the TV series ""Knight Rider"" was provided by William Daniels.",True
WebQTest-1209,webqsp,test,when does ziva start on ncis?,"Ziva David (played by Cote de Pablo) first appeared on NCIS in the third-season premiere, which aired on September 20, 2005.",['NCIS - Season 3'],Tiered-Forest,"Ziva David (played by Cote de Pablo) first appeared on NCIS in the third-season premiere, which aired on September 20, 2005.",False
WebQTest-1739,webqsp,test,who is the voice of eric cartman on south park?,"Eric Cartman is voiced by **Trey Parker**, who co-created ""South Park"" and uses his normal speaking voice for the character.

**Answer:** Trey Parker",['Trey Parker'],Tiered-Forest,"Eric Cartman is voiced by **Trey Parker**, who co-created ""South Park"" and uses his normal speaking voice for the character.

**Answer:** Trey Parker",True
WebQTest-538,webqsp,test,what are all the movies taylor swift has been in?,"The candidate answer (reggaeton, Afrobeat, dancehall) is unrelated to the question about Taylor Swift's movies.

Taylor Swift has had cameo and acting roles in the following films:
* **""Valentine's Day""** (2010)
* **""The Lorax""** (2012) – voice role
* **""The Giver""** (2014)
* **""Cats""** (2019)
* **""Amsterdam""** (2022)

She has also directed and starred in the short film **""All Too Well""** (2021) and appeared in the concert films **""Journey to Fearless""** (2010), **""Taylor Swift: Reputation Stadium Tour""** (2018), and **""Taylor Swift: Miss Americana""** (2020).","['Hannah Montana: The Movie', ""Valentine's Day"", 'The Lorax', 'Jonas Brothers: The Concert Experience', 'The Giver']",Tiered-Forest,"The candidate answer (reggaeton, Afrobeat, dancehall) is unrelated to the question about Taylor Swift's movies.

Taylor Swift has had cameo and acting roles in the following films:
* **""Valentine's Day""** (2010)
* **""The Lorax""** (2012) – voice role
* **""The Giver""** (2014)
* **""Cats""** (2019)
* **""Amsterdam""** (2022)

She has also directed and starred in the short film **""All Too Well""** (2021) and appeared in the concert films **""Journey to Fearless""** (2010), **""Taylor Swift: Reputation Stadium Tour""** (2018), and **""Taylor Swift: Miss Americana""** (2020).",True
WebQTest-1110,webqsp,test,where was john jay born?,"John Jay was born in New York City on December 12, 1745.",['New York City'],Tiered-Forest,"John Jay was born in New York City on December 12, 1745.",True
WebQTest-39,webqsp,test,who is niall ferguson's wife?,Niall Ferguson's wife is Ayaan Hirsi Ali.,['Ayaan Hirsi Ali'],Tiered-Forest,Niall Ferguson's wife is Ayaan Hirsi Ali.,True
WebQTest-1285,webqsp,test,what city is mt lassen in?,"Mt. Lassen is located in Lassen County, California, near the city of Susanville.","['California', 'Lassen Volcanic National Park', 'North America', 'United States of America', 'Cascade Range', 'Shasta County']",Tiered-Forest,"Mt. Lassen is located in Lassen County, California, near the city of Susanville.",True
WebQTest-28,webqsp,test,what electorate does anna bligh represent?,Anna Bligh represented the electorate of Griffith in the Australian House of Representatives.,['Electoral district of South Brisbane'],Tiered-Forest,Anna Bligh represented the electorate of Griffith in the Australian House of Representatives.,False
WebQTest-2028,webqsp,test,who is the current leader of france 2010?,"The current leader of France in 2010 was **Nicolas Sarkozy**, who served as President of the French Republic from 2007 to 2012.",['Nicolas Sarkozy'],Tiered-Forest,"The current leader of France in 2010 was **Nicolas Sarkozy**, who served as President of the French Republic from 2007 to 2012.",True
WebQTest-1485,webqsp,test,what is the currency in turkey called?,The currency in Turkey is called the Turkish Lira.,['Turkish lira'],Tiered-Forest,The currency in Turkey is called the Turkish Lira.,True
WebQTest-1060,webqsp,test,what is the currency in italy?,The currency in Italy is the Euro (EUR).,['Euro'],Tiered-Forest,The currency in Italy is the Euro (EUR).,True
WebQTest-749,webqsp,test,who was president in 1988 in the united states?,"Based on the context provided, the document appears to be an annual report from the National Science Board to the President and Congress. The year referenced is 1988.

In the United States, the President in 1988 was **Ronald Reagan**. He served from January 20, 1981, to January 20, 1989. The 1988 presidential election was held in November of that year, but the winner (George H. W. Bush) did not take office until January 1989.

**Answer: Ronald Reagan.**",['Ronald Reagan'],Tiered-Forest,"Based on the context provided, the document appears to be an annual report from the National Science Board to the President and Congress. The year referenced is 1988.

In the United States, the President in 1988 was **Ronald Reagan**. He served from January 20, 1981, to January 20, 1989. The 1988 presidential election was held in November of that year, but the winner (George H. W. Bush) did not take office until January 1989.

**Answer: Ronald Reagan.**",True
WebQTest-1256,webqsp,test,who did terrell owens play for in 2010?,Terrell Owens did not play for any NFL team in 2010. He was released by the Buffalo Bills after the 2009 season and signed with the Cincinnati Bengals in July 2011. The year 2010 was a season he missed entirely.,"['Buffalo Bills', 'Cincinnati Bengals', 'Texas Revolution']",Tiered-Forest,Terrell Owens did not play for any NFL team in 2010. He was released by the Buffalo Bills after the 2009 season and signed with the Cincinnati Bengals in July 2011. The year 2010 was a season he missed entirely.,True
WebQTest-1724,webqsp,test,when did arsenal won the league?,"Arsenal last won the English top-flight league (the Premier League) in the 2003/04 season, when they went unbeaten (earning the nickname ""The Invincibles"").","['2004–05 FA Cup', '1992–93 FA Cup', '2002–03 FA Cup', '2001–02 FA Cup', '1997–98 FA Cup', '1978–79 FA Cup', '1970–71 FA Cup', '2013–14 FA Cup']",Tiered-Forest,"Arsenal last won the English top-flight league (the Premier League) in the 2003/04 season, when they went unbeaten (earning the nickname ""The Invincibles"").",False
WebQTest-241,webqsp,test,who plays the voice of brian on family guy?,Seth MacFarlane plays the voice of Brian on *Family Guy*.,['Seth MacFarlane'],Tiered-Forest,Seth MacFarlane plays the voice of Brian on *Family Guy*.,True
WebQTest-1838,webqsp,test,what sports are popular in germany?,"The most popular sports in Germany are:

1.  **Football (soccer)** – By far the most popular, both for spectators and participants. The Bundesliga is a top league, and the national team has a huge following.
2.  **Gymnastics (Turnen)** – A historically significant and widely practiced participatory sport.
3.  **Tennis** – Has a strong recreational and professional following.
4.  **Athletics (Track and Field)** – Popular for both participation and major events.
5.  **Handball** – A major team sport with a strong professional league and fan base.
6.  **Winter Sports** – Such as **skiing** and **biathlon**, are especially popular in the southern regions.

**Note:** The candidate answer provided (""Rule of Law in the context of the Covid-19 crisis"") is completely unrelated to the question about German sports.","['Germany national football team', 'Germany national cricket team', 'Germany national handball team', ""Germany women's national field hockey team"", ""Germany women's national volleyball team"", 'Germany national beach handball team', ""Germany women's national beach handball team"", ""Germany women's national handball team"", 'Germany Davis Cup team', 'Germany Fed Cup team', ""Germany women's national rugby union team"", ""Germany women's national football team"", ""Germany men's national volleyball team"", 'Germany national korfball team', 'Germany national rugby league team', 'German National Ice Hockey Team', 'Germany national baseball team', 'Germany national badminton team', 'Germany national American football team', ""Germany men's national inline hockey team"", 'Germany national beach soccer team', ""Germany men's national water polo team"", ""Germany women's national basketball team"", 'Germany national speedway team', ""Germany men's national pitch and putt team"", ""Germany women's national under-18 ice hockey team"", 'Germany national rugby union team', ""Germany women's national ice hockey team"", 'Germany national basketball team', ""Germany U20 women's volleyball team"", 'FC Bayern Munich', 'BG Göttingen', 'Alba Berlin', 'Brose Baskets', ""Germany men's national field hockey team"", 'Telekom Baskets Bonn', 'Skyliners Frankfurt', 'Köln 99ers', 'Bayer Giants Leverkusen', 'EWE Baskets Oldenburg', 'QTSV Quackenbrück']",Tiered-Forest,"The most popular sports in Germany are:

1.  **Football (soccer)** – By far the most popular, both for spectators and participants. The Bundesliga is a top league, and the national team has a huge following.
2.  **Gymnastics (Turnen)** – A historically significant and widely practiced participatory sport.
3.  **Tennis** – Has a strong recreational and professional following.
4.  **Athletics (Track and Field)** – Popular for both participation and major events.
5.  **Handball** – A major team sport with a strong professional league and fan base.
6.  **Winter Sports** – Such as **skiing** and **biathlon**, are especially popular in the southern regions.

**Note:** The candidate answer provided (""Rule of Law in the context of the Covid-19 crisis"") is completely unrelated to the question about German sports.",False
WebQTest-210,webqsp,test,where is tyrese gibson from?,"Tyrese Gibson is from Los Angeles, California, USA.",['Watts'],Tiered-Forest,"Tyrese Gibson is from Los Angeles, California, USA.",False
WebQTest-991,webqsp,test,who played donna on west wing?,Janel Moloney played Donna Moss on *The West Wing*.,['Janel Moloney'],Tiered-Forest,Janel Moloney played Donna Moss on *The West Wing*.,True
WebQTest-1291,webqsp,test,how many kids were there in the kennedy family?,There were nine children in the Kennedy family.,"['Ted Kennedy', 'Rosemary Kennedy', 'Joseph P. Kennedy, Jr.', 'Jean Kennedy Smith', 'Kathleen Cavendish', 'Patricia Kennedy Lawford', 'Robert F. Kennedy', 'Eunice Kennedy Shriver', 'John F. Kennedy']",Tiered-Forest,There were nine children in the Kennedy family.,False
WebQTest-1324,webqsp,test,what college did john nash go to?,"John Nash attended the **Carnegie Institute of Technology** (now Carnegie Mellon University) for his undergraduate studies, where he earned both a bachelor's and a master's degree. He then pursued his graduate studies at **Princeton University**, where he completed his Ph.D.","['Carnegie Mellon College of Engineering', 'Princeton University']",Tiered-Forest,"John Nash attended the **Carnegie Institute of Technology** (now Carnegie Mellon University) for his undergraduate studies, where he earned both a bachelor's and a master's degree. He then pursued his graduate studies at **Princeton University**, where he completed his Ph.D.",True
WebQTest-390,webqsp,test,when was the last time the toronto maple leafs were in the stanley cup finals?,The Toronto Maple Leafs were in the Stanley Cup Finals in 2023.,['1967 Stanley Cup Finals'],Tiered-Forest,The Toronto Maple Leafs were in the Stanley Cup Finals in 2023.,False
WebQTest-1398,webqsp,test,what movies did joan crawford play in?,"Joan Crawford starred in many films, but the three from the candidate answer are:

*   **Johnny Guitar** (1954)
*   **What Ever Happened to Baby Jane?** (1962)

*(Note: ""Western"" is a genre, not a specific movie title.)*","['Possessed', 'Sudden Fear', 'Humoresque', 'Harriet Craig', 'Susan and God', 'The Women', 'The Stolen Jools', 'Spring Fever', 'Sally, Irene and Mary', 'Across to Singapore', 'This Woman Is Dangerous', 'Pretty Ladies', 'Old Clothes', 'Tramp, Tramp, Tramp', 'The Boob', 'The Taxi Dancer', 'Winners of the Wilderness', 'The Understanding Heart', 'Twelve Miles Out', 'The Law of the Range', 'West Point', 'Four Walls', 'Dream of Love', 'The Duke Steps Out', 'Our Modern Maidens', 'Montana Moon', 'Our Blushing Brides', 'Paid', 'Dance, Fools, Dance', 'This Modern Age', 'Laughing Sinners', 'Letty Lynton', 'Today We Live', 'Chained', 'Forsaking All Others', 'No More Ladies', 'I Live My Life', 'The Bride Wore Red', 'The Shining Hour', 'Mannequin', 'The Ice Follies of 1939', 'Strange Cargo', ""A Woman's Face"", 'When Ladies Meet', 'They All Kissed the Bride', 'Reunion in France', 'Above Suspicion', 'Female on the Beach', 'Goodbye, My Fancy', 'The Story of Esther Costello', 'A Slave of Fashion', 'Tide of Empire', 'The Merry Widow', 'Trog', 'Great Day', 'The Last of Mrs. Cheyney', 'The Best of Everything', 'Paris', 'Queen Bee', 'Johnny Guitar', 'The Gorgeous Hussy', 'Torch Song', 'Hush… Hush, Sweet Charlotte', 'Autumn Leaves', 'The Karate Killers', 'What Ever Happened to Baby Jane?', 'Our Dancing Daughters', ""It's a Great Feeling"", ""The Damned Don't Cry!"", 'Rain', 'Flamingo Road', 'Dancing Lady', 'Rose-Marie', 'The Circle', 'The Unknown', 'Sadie McKee', 'Strait-Jacket', 'The Caretakers', 'Untamed', 'I Saw What You Did', 'Berserk!', 'Grand Hotel', 'The Hollywood Revue of 1929', 'Love on the Run', 'Harry Langdon: The Forgotten Clown', 'Mildred Pierce', 'Daisy Kenyon', 'Della']",Tiered-Forest,"Joan Crawford starred in many films, but the three from the candidate answer are:

*   **Johnny Guitar** (1954)
*   **What Ever Happened to Baby Jane?** (1962)

*(Note: ""Western"" is a genre, not a specific movie title.)*",True
WebQTest-1850,webqsp,test,what religion does madonna practice?,"Madonna practices Kabbalah, a form of Jewish mysticism. She is not a convert to Judaism but follows the teachings of the Kabbalah Centre.","['Jewish Renewal', 'Catholicism']",Tiered-Forest,"Madonna practices Kabbalah, a form of Jewish mysticism. She is not a convert to Judaism but follows the teachings of the Kabbalah Centre.",False
WebQTest-1094,webqsp,test,who was isaac newton and what did he do?,"Isaac Newton was an English mathematician, physicist, and astronomer who is widely recognized as one of the most influential scientists of all time.

His key achievements include:
*   Formulating the laws of motion and universal gravitation, published in his monumental work **""Philosophiæ Naturalis Principia Mathematica""** (1687).
*   Pioneering work in optics, demonstrating that white light is composed of colors, detailed in **""Opticks""** (1704).
*   Co-inventing calculus (independently of Leibniz).

His phrase **""Hypotheses non fingo""** (""I frame no hypotheses"") reflected his emphasis on deriving principles from observed phenomena rather than speculative guesses.","['Chemist', 'Philosopher', 'Mathematician', 'Physicist', 'Scientist', 'Astronomer']",Tiered-Forest,"Isaac Newton was an English mathematician, physicist, and astronomer who is widely recognized as one of the most influential scientists of all time.

His key achievements include:
*   Formulating the laws of motion and universal gravitation, published in his monumental work **""Philosophiæ Naturalis Principia Mathematica""** (1687).
*   Pioneering work in optics, demonstrating that white light is composed of colors, detailed in **""Opticks""** (1704).
*   Co-inventing calculus (independently of Leibniz).

His phrase **""Hypotheses non fingo""** (""I frame no hypotheses"") reflected his emphasis on deriving principles from observed phenomena rather than speculative guesses.",True
WebQTest-966,webqsp,test,what basketball player is married to monica?,The basketball player married to singer Monica is **Shannon Brown**.,['Shannon Brown'],Tiered-Forest,The basketball player married to singer Monica is **Shannon Brown**.,True
WebQTest-297,webqsp,test,what time zone is anaheim california?,"Anaheim, California is in the Pacific Time Zone.",['Pacific Time Zone'],Tiered-Forest,"Anaheim, California is in the Pacific Time Zone.",True
WebQTest-866,webqsp,test,where did otto frank go to college?,"Otto Frank attended the University of Frankfurt, where he studied economics and sociology.",['Heidelberg University'],Tiered-Forest,"Otto Frank attended the University of Frankfurt, where he studied economics and sociology.",False
WebQTest-1547,webqsp,test,what is the title of george bush's new book?,"The candidate answer list contains movie titles, not book titles. None of them match a book by George W. Bush. His notable recent book is **""Decision Points.""**

**Answer:** Decision Points",['In My Time: A Personal and Political Memoir'],Tiered-Forest,"The candidate answer list contains movie titles, not book titles. None of them match a book by George W. Bush. His notable recent book is **""Decision Points.""**

**Answer:** Decision Points",False
WebQTest-2015,webqsp,test,what type of government does argentina have today?,Argentina has a unitary presidential constitutional republic government today.,"['Presidential system', 'Constitutional republic', 'Representative democracy', 'Federal republic']",Tiered-Forest,Argentina has a unitary presidential constitutional republic government today.,True
WebQTest-1789,webqsp,test,what is john edwards indicted for?,"John Edwards was indicted for using campaign funds to cover up an extramarital affair during his 2008 presidential campaign. The charges were related to conspiracy and accepting illegal campaign contributions.

**Concise answer:** He was indicted for misusing campaign funds to hide an affair.",['Political corruption'],Tiered-Forest,"John Edwards was indicted for using campaign funds to cover up an extramarital affair during his 2008 presidential campaign. The charges were related to conspiracy and accepting illegal campaign contributions.

**Concise answer:** He was indicted for misusing campaign funds to hide an affair.",False
WebQTest-1306,webqsp,test,what kind of government does iran have after 1979?,"Iran has a theocratic government with a Supreme Leader at its helm, established after the 1979 revolution.","['Parliamentary system', 'Presidential system', 'Islamic republic', 'Unitary state', 'Theocracy']",Tiered-Forest,"Iran has a theocratic government with a Supreme Leader at its helm, established after the 1979 revolution.",False
WebQTest-1206,webqsp,test,what was francis bacon contributions?,"Francis Bacon's contributions were primarily in philosophy and science, where he championed the **inductive method** (empirical observation and experimentation) as the foundation for scientific inquiry, moving away from pure deductive reasoning. This is best outlined in his work **Novum Organum**. He also advocated for the **collaborative and practical application of science** for human betterment, a vision depicted in his utopian work **New Atlantis**. While he did not write the **Confessio Fraternitatis** (a Rosicrucian manifesto), his ideas helped shape the modern **scientific method** and the ethos of later scientific institutions like the Royal Society.","['Spy', 'Statesman', 'Philosopher', 'Scientist', 'Author']",Tiered-Forest,"Francis Bacon's contributions were primarily in philosophy and science, where he championed the **inductive method** (empirical observation and experimentation) as the foundation for scientific inquiry, moving away from pure deductive reasoning. This is best outlined in his work **Novum Organum**. He also advocated for the **collaborative and practical application of science** for human betterment, a vision depicted in his utopian work **New Atlantis**. While he did not write the **Confessio Fraternitatis** (a Rosicrucian manifesto), his ideas helped shape the modern **scientific method** and the ethos of later scientific institutions like the Royal Society.",False
WebQTest-1613,webqsp,test,what language do they speak in malta?,Malta speaks Maltese and English.,"['English Language', 'Maltese Language']",Tiered-Forest,Malta speaks Maltese and English.,False
WebQTest-1417,webqsp,test,when was the last time the boston bruins went to the stanley cup?,The Boston Bruins last won the Stanley Cup in 2019.,['2013 Stanley Cup Finals'],Tiered-Forest,The Boston Bruins last won the Stanley Cup in 2019.,False
WebQTest-69,webqsp,test,what county is brentwood tennessee in?,"Brentwood, Tennessee is in Davidson County.",['Williamson County'],Tiered-Forest,"Brentwood, Tennessee is in Davidson County.",False
