id,dataset,split,question,prediction,answers,agent,raw_prediction,correct
WebQTest-108,webqsp,test,what was the book written by charles darwin?,Charles Darwin wrote *On the Origin of Species*.,"[""Charles Darwin's zoology notes & specimen lists from H.M.S. Beagle"", 'From so simple a beginning', 'On Natural Selection', 'Voyage of the Beagle', 'On evolution', 'The origin of species : complete and fully illustrated', ""A student's introduction to Charles Darwin"", 'The expression of the emotions in man and animals', 'The Structure and Distribution of Coral Reefs', 'The descent of man, and selection in relation to sex', 'The origin of species by means of natural selection, or, The preservation of favored races in the struggle for life', ""Charles Darwin's letters"", ""Charles Darwin's natural selection"", 'The Autobiography of Charles Darwin (Great Minds Series)', 'The Correspondence of Charles Darwin, Volume 1', 'The origin of species', 'Origin of Species', ""The Origin of Species (Collector's Library)"", 'The Origin of Species (Variorum Reprint)', 'The Origin of Species (Mentor)', ""The Origin of Species (World's Classics)"", 'The Origin of Species (Enriched Classics)', ""The Origin of Species (Oxford World's Classics)"", ""Origin of Species (Everyman's University Paperbacks)"", 'The Origin of Species (Great Minds Series)', 'The Origin of Species (Great Books : Learning Channel)', 'THE ORIGIN OF SPECIES (Wordsworth Collection) (Wordsworth Collection)', 'Origin of Species (Harvard Classics, Part 11)', 'The Origin of Species (Barnes & Noble Classics Series) (Barnes & Noble Classics)', 'The Autobiography of Charles Darwin', 'Autobiography of Charles Darwin', 'The Autobiography of Charles Darwin (Dodo Press)', 'The autobiography of Charles Darwin, 1809-1882', 'The Autobiography of Charles Darwin [EasyRead Edition]', 'The Autobiography of Charles Darwin (Large Print)', 'The Autobiography of Charles Darwin, and selected letters', 'The Autobiography of Charles Darwin [EasyRead Comfort Edition]', 'The Autobiography of Charles Darwin [EasyRead Large Edition]', 'The descent of man, and selection in relation to sex.', 'The descent of man and selection in relation to sex.', 'The Descent of Man and Selection in Relation to Sex', 'Descent of Man and Selection in Relation to Sex (Barnes & Noble Library of Essential Reading)', ""The Descent Of Man And Selection In Relation To Sex (Kessinger Publishing's Rare Reprints)"", 'The expression of the emotions in man and animals.', 'The Expression of the Emotions in Man and Animals (Large Print Edition): The Expression of the Emotions in Man and Animals (Large Print Edition)', 'The Voyage of the Beagle', 'The Correspondence of Charles Darwin, Volume 6', 'The Correspondence of Charles Darwin, Volume 11', 'The Correspondence of Charles Darwin, Volume 5', 'The Correspondence of Charles Darwin, Volume 9', 'The Correspondence of Charles Darwin, Volume 10', 'The Correspondence of Charles Darwin, Volume 7', 'The Correspondence of Charles Darwin, Volume 14', 'The Correspondence of Charles Darwin, Volume 8', 'The Correspondence of Charles Darwin, Volume 15', 'The Correspondence of Charles Darwin, Volume 13', 'The Correspondence of Charles Darwin, Volume 12', 'The Correspondence of Charles Darwin, Volume 2', 'The Correspondence of Charles Darwin, Volume 3', 'The Correspondence of Charles Darwin, Volume 4', 'The structure and distribution of coral reefs.', 'The voyage of the Beagle.', 'The Voyage of the \\""Beagle\\"" (Everyman\'s Classics)', 'The Voyage of the Beagle (Adventure Classics)', 'The Voyage of the Beagle (Everyman Paperbacks)', 'Voyage of the Beagle (Dover Value Editions)', 'The Voyage of the Beagle (Unabridged Classics)', 'The Voyage of the Beagle (Mentor)', 'The Voyage of the Beagle (Great Minds Series)', 'Voyage of the Beagle (NG Adventure Classics)', 'Voyage of the Beagle (Harvard Classics, Part 29)', 'The Voyage of the Beagle (Classics of World Literature) (Classics of World Literature)', 'The Darwin Reader First Edition', 'The Darwin Reader Second Edition', 'The zoology of the voyage of H.M.S. Beagle during the years 1832-1836', 'The Effects of Cross and Self Fertilisation in the Vegetable Kingdom', 'The Different Forms of Flowers on Plants of the Same Species', 'The Essential Darwin', 'Fertilisation of Orchids', 'The Formation of Vegetable Mould through the Action of Worms', 'The principal works', 'ontstaan der soorten door natuurlijke teeltkeus', 'More Letters of Charles Darwin', 'Der Ausdruck der Gemüthsbewegungen bei dem Menschen und den Thieren', 'Wu zhong qi yuan', 'The collected papers of Charles Darwin', 'Reise eines Naturforschers um die Welt', 'Rejse om jorden', 'Das Variiren der Thiere und Pflanzen im Zustande der Domestication', 'Leben und Briefe von Charles Darwin', 'La faculté motrice dans les plantes', 'Darwin for Today', 'Die Bewegungen und Lebensweise der kletternden Pflanzen', 'red notebook of Charles Darwin', 'Darwin en Patagonia', 'Die geschlechtliche Zuchtwahl', 'Het uitdrukken van emoties bij mens en dier', 'variëeren der huisdieren en cultuurplanten', 'To the members of the Down Friendly Club', 'Letters from C. Darwin, Esq., to A. Hancock, Esq', 'Cartas de Darwin 18251859', 'Darwin and Henslow', ""Darwin's notebooks on transmutation of species"", 'El Origin De Las Especies', 'A Darwin Selection', 'Vospominanii︠a︡ o razvitii moego uma i kharaktera', ""Voyage d'un naturaliste autour du monde"", ""Théorie de l'évolution"", 'Notebooks on transmutation of species', 'Darwin on humus and the earthworm', 'Opshṭamung fun menshen', 'Über den Bau und die Verbreitung der Corallen-Riffe', 'Darwin Compendium', 'The geology of the voyage of H.M.S. Beagle', 'Gesammelte kleinere Schriften', 'The portable Darwin', 'H.M.S. Beagle in South America', 'Diario del Viaje de Un Naturalista Alrededor', 'Reise um die Welt 1831 - 36', 'Viaje de Un Naturalista Alrededor del Mundo 2 Vol', 'Die fundamente zur entstehung der arten', 'Metaphysics, Materialism, & the evolution of mind', 'Über die Wege der Hummel-Männchen', 'The education of Darwin', 'monograph on the sub-class Cirripedia', 'The Orgin of Species', 'Questions about the breeding of animals', 'Kleinere geologische Abhandlungen', 'Darwin Darwin', 'Les mouvements et les habitudes des plantes grimpantes', 'Les récifs de corail, leur structure et leur distribution', 'Die Entstehung der Arten durch natürliche Zuchtwahl', 'Del Plata a Tierra del Fuego', 'Darwinism stated by Darwin himself', ""Human nature, Darwin's view"", 'The action of carbonate of ammonia on the roots of certain plants', 'Darwin-Wallace', 'Die Wirkungen der Kreuz- und Selbst-Befruchtung im Pflanzenreich', ""From Darwin's unpublished notebooks"", 'Beagle letters', 'The living thoughts of Darwin', 'Notes on the fertilization of orchids', 'Volcanic Islands', ""Darwin's journal"", 'Memorias y epistolario íntimo', 'On the tendency of species to form varieties', ""Darwin's Ornithological notes"", 'Proiskhozhdenie vidov', 'The Power of Movement in Plants', 'Seul celui qui change reste fidèle à lui-même', ""Les moyens d'expression chez les animaux"", 'Part I: Contributions to the Theory of Natural Selection / Part II', 'Resa kring jorden', 'Tesakneri tsagumě', 'La vie et la correspondance de Charles Darwin', 'Evolution by natural selection', 'Motsa ha-minim', ""La descendance de l'homme et la s©Øelection sexuelle"", ""Un mémoire inédit de Charles Darwin sur l'instinct"", 'Die verschiedenen Blütenformen an Pflanzen der nämlichen Art', ""Darwin's insects"", 'Diary of the voyage of H.M.S. Beagle', 'geneseōs tōn eidōn', 'Insectivorous Plants', 'The Variation of Animals and Plants under Domestication', 'Charles Darwin, 1809-1882--Anton Dohrn, 1840-1909', 'On a remarkable bar of sandstone off Pernambuco', 'The voyage of Charles Darwin', 'Works', ""Geological observations on the volcanic islands and parts of South America visited during the voyage of H.M.S. 'Beagle"", ""Journal of researches into the natural history and geology of the countries visited during the voyage round the world of the H. M. S. 'Beagle' under the command of Captain Fitz Roy, R. N"", 'Charles Darwin', 'Charles Darwin on the routes of male humble bees', ""Charles Darwin's marginalia"", 'Darwin', 'Evolution', 'Evolution and natural selection', 'The foundations of the Origin of species', 'Monographs of the fossil Lepadidae and the fossil Balanidae', 'On the origin of species by means of natural selection', 'Origins', 'The Life of Erasmus Darwin', 'The Correspondence of Charles Darwin, Volume 1: 1821-1836', 'The Correspondence of Charles Darwin, Volume 2: 1837-1843', 'The Correspondence of Charles Darwin, Volume 3: 1844-1846', 'The Correspondence of Charles Darwin, Volume 8: 1860', 'The Correspondence of Charles Darwin, Volume 4: 1847-1850', 'The Correspondence of Charles Darwin, Volume 5: 1851-1855', 'The Correspondence of Charles Darwin, Volume 6: 1856-1857', 'The Correspondence of Charles Darwin, Volume 7: 1858-1859', 'The Correspondence of Charles Darwin, Volume 9: 1861', 'The Correspondence of Charles Darwin, Volume 10: 1862', 'The Correspondence of Charles Darwin, Volume 11: 1863', 'The Correspondence of Charles Darwin, Volume 12: 1864', 'The Correspondence of Charles Darwin, Volume 13: 1865', 'The Correspondence of Charles Darwin, Volume 14: 1866', 'The Correspondence of Charles Darwin, Volume 15: 1867', 'The Correspondence of Charles Darwin, Volume 18: 1870', 'The Correspondence of Charles Darwin, Volume 17: 1869', 'The Correspondence of Charles Darwin, Volume 16: 1868', 'On the Movements and Habits of Climbing Plants', 'Geological Observations on South America']",Tiered-Forest,Charles Darwin wrote *On the Origin of Species*.,True
WebQTest-1434,webqsp,test,who is in the american league in baseball?,"The American League (AL) consists of 15 teams divided as follows:

**AL East:** Baltimore Orioles, Boston Red Sox, New York Yankees, Tampa Bay Rays, Toronto Blue Jays  
**AL Central:** Chicago White Sox, Cleveland Guardians, Detroit Tigers, Kansas City Royals, Minnesota Twins  
**AL West:** Houston Astros, Los Angeles Angels, Oakland Athletics, Seattle Mariners, Texas Rangers","['Boston Red Sox', 'Baltimore Orioles', 'Chicago White Sox', 'Cleveland Indians', 'Detroit Tigers', 'Houston Astros', 'Kansas City Royals', 'Los Angeles Angels of Anaheim', 'Minnesota Twins', 'Washington Senators', 'Oakland Athletics', 'Philadelphia Athletics', 'Tampa Bay Devil Rays', 'Seattle Mariners', 'Toronto Blue Jays', 'Tampa Bay Rays', 'Texas Rangers', 'New York Yankees', 'Seattle Pilots', 'St. Louis Browns', 'Milwaukee Brewers', 'New York Highlanders', 'Chicago White Stockings', 'Cleveland Naps', 'Kansas City Athletics', 'California Angels', 'Anaheim Angels']",Tiered-Forest,"The American League (AL) consists of 15 teams divided as follows:

**AL East:** Baltimore Orioles, Boston Red Sox, New York Yankees, Tampa Bay Rays, Toronto Blue Jays  
**AL Central:** Chicago White Sox, Cleveland Guardians, Detroit Tigers, Kansas City Royals, Minnesota Twins  
**AL West:** Houston Astros, Los Angeles Angels, Oakland Athletics, Seattle Mariners, Texas Rangers",True
WebQTest-1875,webqsp,test,what type of political system is brazil?,Brazil has a federal republic political system.,"['Presidential system', 'Constitutional republic', 'Federal republic']",Tiered-Forest,Brazil has a federal republic political system.,True
WebQTest-1670,webqsp,test,who is tatyana ali parents?,Tatyana Ali's parents are Fred Ali and Lorna Ali.,"['Sheriff Ali', 'Sonia Ali']",Tiered-Forest,Tatyana Ali's parents are Fred Ali and Lorna Ali.,False
WebQTest-1853,webqsp,test,what made richard hammond famous?,"Richard Hammond gained fame primarily as a co-presenter of the popular BBC television series **""Top Gear""**, alongside Jeremy Clarkson and James May. His energetic and often accident-prone persona on the show made him a household name.","['Presenter', 'Stunt Performer', 'Television producer', 'Radio personality', 'Writer', 'Journalist', 'Screenwriter', 'Author', 'Voice Actor']",Tiered-Forest,"Richard Hammond gained fame primarily as a co-presenter of the popular BBC television series **""Top Gear""**, alongside Jeremy Clarkson and James May. His energetic and often accident-prone persona on the show made him a household name.",True
WebQTest-667,webqsp,test,what is the capital of republic of ireland?,The capital of the Republic of Ireland is Dublin.,['Dublin'],Tiered-Forest,The capital of the Republic of Ireland is Dublin.,True
WebQTest-1181,webqsp,test,what is the current time in kauai hawaii?,"I don't have real-time data access, so I can't provide the current time in Kauai, Hawaii. You can check an online time zone converter or a reliable time source for the most accurate information.",['Hawaii-Aleutian Time Zone'],Tiered-Forest,"I don't have real-time data access, so I can't provide the current time in Kauai, Hawaii. You can check an online time zone converter or a reliable time source for the most accurate information.",False
WebQTest-397,webqsp,test,what are the school colors for harvard university?,The school colors for Harvard University are crimson and gold.,['Crimson'],Tiered-Forest,The school colors for Harvard University are crimson and gold.,True
WebQTest-60,webqsp,test,where did eleanor roosevelt die?,Eleanor Roosevelt died in New York City.,['Manhattan'],Tiered-Forest,Eleanor Roosevelt died in New York City.,False
WebQTest-284,webqsp,test,where did the latin language originate from?,The Latin language originated from the Latium region in ancient Italy.,"['Italic languages', 'Indo-European languages']",Tiered-Forest,The Latin language originated from the Latium region in ancient Italy.,False
WebQTest-481,webqsp,test,what kind of money do they use in germany?,"They use the euro (€), whose currency code is EUR.",['Euro'],Tiered-Forest,"They use the euro (€), whose currency code is EUR.",True
WebQTest-1972,webqsp,test,where did john franklin live?,"John Franklin lived in various locations during his expeditions in the Arctic, but he was born and raised in York, Ontario, Canada.",['Blue Island'],Tiered-Forest,"John Franklin lived in various locations during his expeditions in the Arctic, but he was born and raised in York, Ontario, Canada.",False
WebQTest-1350,webqsp,test,what did jesse owens won?,Jesse Owens won four gold medals in the 1936 Berlin Olympics.,['Associated Press Male Athlete of the Year'],Tiered-Forest,Jesse Owens won four gold medals in the 1936 Berlin Olympics.,False
WebQTest-1656,webqsp,test,what are some of leonardo da vinci most famous inventions?,"Some of Leonardo da Vinci's most famous inventions include the flying machine, armored vehicle, and diving suit.","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']",Tiered-Forest,"Some of Leonardo da Vinci's most famous inventions include the flying machine, armored vehicle, and diving suit.",True
WebQTest-1771,webqsp,test,what is the islamic belief?,Islamic belief centers around the faith in one God (Allah) and the teachings of the Prophet Muhammad as outlined in the Quran.,"['Mahdi', 'Tawhid', 'Prophets in Islam', 'Predestination in Islam', 'Entering Heaven alive', 'Monotheism', 'Islamic view of angels', 'Qiyamah', 'Sharia', 'Masih ad-Dajjal', 'Islamic holy books', 'God in Islam', 'Ṭūbā']",Tiered-Forest,Islamic belief centers around the faith in one God (Allah) and the teachings of the Prophet Muhammad as outlined in the Quran.,False
WebQTest-1569,webqsp,test,what jamaican money called?,Jamaican money is called Jamaican dollars.,['Jamaican dollar'],Tiered-Forest,Jamaican money is called Jamaican dollars.,True
WebQTest-1132,webqsp,test,what did coretta scott king died from?,Coretta Scott King died from complications of ovarian cancer.,['Respiratory failure'],Tiered-Forest,Coretta Scott King died from complications of ovarian cancer.,False
WebQTest-823,webqsp,test,what does bolivia border?,"Bolivia borders Brazil, Paraguay, Argentina, Chile, and Peru.","['Brazil', 'Peru', 'Chile', 'Paraguay', 'Argentina']",Tiered-Forest,"Bolivia borders Brazil, Paraguay, Argentina, Chile, and Peru.",True
WebQTest-1282,webqsp,test,under what political system does the united states government operate?,The United States government operates under a federal republic political system.,"['Presidential system', 'Constitutional republic', 'Federal republic']",Tiered-Forest,The United States government operates under a federal republic political system.,True
WebQTest-564,webqsp,test,what is arkansas state capitol?,"The Arkansas State Capitol is the seat of government for the U.S. state of Arkansas, located in Little Rock.",['Little Rock'],Tiered-Forest,"The Arkansas State Capitol is the seat of government for the U.S. state of Arkansas, located in Little Rock.",True
WebQTest-534,webqsp,test,what is the milwaukee brewers mascot?,The Milwaukee Brewers mascot is Bubba the Blue Bopper.,"['Hank', 'Bernie Brewer', 'Bonnie Brewer']",Tiered-Forest,The Milwaukee Brewers mascot is Bubba the Blue Bopper.,False
WebQTest-873,webqsp,test,where does toronto get its water from?,Toronto gets its water primarily from the Lake Ontario and the Highland Creek Water Treatment Plant.,['Ashbridges Bay Wastewater Treatment Plant'],Tiered-Forest,Toronto gets its water primarily from the Lake Ontario and the Highland Creek Water Treatment Plant.,False
WebQTest-918,webqsp,test,who is the king of cambodia now?,The king of Cambodia now is Norodom Sihamoni.,['Norodom Sihamoni'],Tiered-Forest,The king of Cambodia now is Norodom Sihamoni.,True
WebQTest-531,webqsp,test,what style of music does michael jackson perform?,"Michael Jackson performed in a style that blended pop, R&B, rock, and funk.","['New jack swing', 'Contemporary R&B', 'Disco', 'Motown Sound', 'Electronic music', 'Dance-pop', 'Adult contemporary music', 'Funk', 'Post-disco', 'Pop rock', 'Pop music', 'Rock music', 'Rhythm and blues', 'Dance music', 'Soul music']",Tiered-Forest,"Michael Jackson performed in a style that blended pop, R&B, rock, and funk.",True
WebQTest-1323,webqsp,test,what to visit in atlanta?,"Visit the Georgia Aquarium, World of Coca-Cola, and the Martin Luther King Jr. National Historic Site in Atlanta.","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']",Tiered-Forest,"Visit the Georgia Aquarium, World of Coca-Cola, and the Martin Luther King Jr. National Historic Site in Atlanta.",True
WebQTest-1623,webqsp,test,what is the most common language spoken in argentina?,The most common language spoken in Argentina is Spanish.,['Spanish Language'],Tiered-Forest,The most common language spoken in Argentina is Spanish.,False
WebQTest-1088,webqsp,test,who originally voiced meg on family guy?,Meg Griffin on Family Guy was originally voiced by Mila Kunis.,['Lacey Chabert'],Tiered-Forest,Meg Griffin on Family Guy was originally voiced by Mila Kunis.,False
WebQTest-401,webqsp,test,who plays edward scissorhands?,Johnny Depp plays Edward Scissorhands in the film of the same name.,['Johnny Depp'],Tiered-Forest,Johnny Depp plays Edward Scissorhands in the film of the same name.,True
WebQTest-304,webqsp,test,what is jamie oliver children names?,"Jamie Oliver has four children named Mason, Clifford, Lorely Rose, and Ruby Rose.","['Petal Blossom Rainbow Oliver', 'Daisy Boo Pamela Oliver', 'Poppy Honey Rosie Oliver', 'Buddy Bear Maurice Oliver']",Tiered-Forest,"Jamie Oliver has four children named Mason, Clifford, Lorely Rose, and Ruby Rose.",False
WebQTest-276,webqsp,test,where was mission san rafael located?,"Mission San Rafael was located in what is now San Rafael, California.","['94901', 'Marin County']",Tiered-Forest,"Mission San Rafael was located in what is now San Rafael, California.",False
WebQTest-1239,webqsp,test,what is the zip code for concord?,"The primary zip code for Concord, California is 94520.","['94520', '94521', '94519', '94518', '94529', '94527', '94524', '94522']",Tiered-Forest,"The primary zip code for Concord, California is 94520.",True
WebQTest-1495,webqsp,test,where does airtran airways fly?,"AirTran Airways flew to destinations primarily in the southeastern United States, with some routes to other parts of the country and internationally.","['Logan International Airport', 'LaGuardia Airport', 'Philadelphia International Airport', 'Denver International Airport', 'Raleigh–Durham International Airport', 'Baltimore–Washington International Airport']",Tiered-Forest,"AirTran Airways flew to destinations primarily in the southeastern United States, with some routes to other parts of the country and internationally.",False
WebQTest-1080,webqsp,test,where did abraham and his descendants live?,"Abraham and his descendants initially lived in Mesopotamia, specifically in the regions of Ur, Haran, and Canaan.","['Mesopotamia', 'Canaan']",Tiered-Forest,"Abraham and his descendants initially lived in Mesopotamia, specifically in the regions of Ur, Haran, and Canaan.",True
WebQTest-655,webqsp,test,what is the zip code for wyoming michigan?,"The zip code for Wyoming, Michigan varies by area, but some common ones include 49505 and 49519.","['49509', '49519']",Tiered-Forest,"The zip code for Wyoming, Michigan varies by area, but some common ones include 49505 and 49519.",True
WebQTest-344,webqsp,test,what county is west st paul in?,"West St. Paul is in Ramsey County, Minnesota.",['Dakota County'],Tiered-Forest,"West St. Paul is in Ramsey County, Minnesota.",False
WebQTest-1502,webqsp,test,what city and state is yale located in?,"Yale University is located in New Haven, Connecticut.",['New Haven'],Tiered-Forest,"Yale University is located in New Haven, Connecticut.",True
WebQTest-686,webqsp,test,when the atlanta braves won the world series?,The Atlanta Braves won the World Series in 1995 and 2021.,['1995 World Series'],Tiered-Forest,The Atlanta Braves won the World Series in 1995 and 2021.,False
WebQTest-380,webqsp,test,where is mount st helens volcano?,"Mount St. Helens volcano is located in Washington State, United States.","['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']",Tiered-Forest,"Mount St. Helens volcano is located in Washington State, United States.",True
WebQTest-1201,webqsp,test,who played carlton lassiter on psych?,"Danny Pudi played Carlton Lassiter in the later seasons of Psych, while James Roday portrayed the character throughout the show's run.",['Timothy Omundson'],Tiered-Forest,"Danny Pudi played Carlton Lassiter in the later seasons of Psych, while James Roday portrayed the character throughout the show's run.",False
WebQTest-589,webqsp,test,what russian language called?,"The Russian language is called ""русский язык"" (ruskiy yazyk) in Russian.",['Russian Language'],Tiered-Forest,"The Russian language is called ""русский язык"" (ruskiy yazyk) in Russian.",True
WebQTest-885,webqsp,test,who is sir james dyson?,"Sir James Dyson is a British inventor, industrial designer, and businessman, best known for founding the Dyson company, which designs and manufactures household appliances and other products.","['Designer', 'Industrial designer', 'Inventor', 'Engineer']",Tiered-Forest,"Sir James Dyson is a British inventor, industrial designer, and businessman, best known for founding the Dyson company, which designs and manufactures household appliances and other products.",True
WebQTest-13,webqsp,test,who was vice president after kennedy died?,Lyndon B. Johnson was the Vice President who became President after John F. Kennedy died.,['Lyndon B. Johnson'],Tiered-Forest,Lyndon B. Johnson was the Vice President who became President after John F. Kennedy died.,True
WebQTest-1091,webqsp,test,what type of religions are in the united states?,"The United States has a diverse religious landscape, primarily consisting of:

1.  **Christianity** (the majority, including Protestantism, Catholicism, and other denominations)
2.  **Judaism**
3.  **Islam**
4.  **Buddhism**
5.  **Hinduism**
6.  **Other faiths** (Sikhism, Baha'i, Indigenous traditions, etc.)
7.  **Unaffiliated** (a significant segment identifying as atheist, agnostic, or ""nothing in particular"")","['Christianity', 'Judaism', 'Hinduism', 'Unitarian Universalism', 'Buddhism', 'Islam', 'Atheism']",Tiered-Forest,"The United States has a diverse religious landscape, primarily consisting of:

1.  **Christianity** (the majority, including Protestantism, Catholicism, and other denominations)
2.  **Judaism**
3.  **Islam**
4.  **Buddhism**
5.  **Hinduism**
6.  **Other faiths** (Sikhism, Baha'i, Indigenous traditions, etc.)
7.  **Unaffiliated** (a significant segment identifying as atheist, agnostic, or ""nothing in particular"")",True
WebQTest-239,webqsp,test,where do american bulldogs originate from?,American Bulldogs originate from England but were developed in the United States.,['United States of America'],Tiered-Forest,American Bulldogs originate from England but were developed in the United States.,False
WebQTest-1200,webqsp,test,where did the mississippi river end?,"The Mississippi River ends at the Gulf of Mexico, specifically at its delta in southeastern Louisiana.",['Gulf of Mexico'],Tiered-Forest,"The Mississippi River ends at the Gulf of Mexico, specifically at its delta in southeastern Louisiana.",True
WebQTest-1163,webqsp,test,what rainforest is in south america?,"The Amazon rainforest, the largest tropical rainforest in the world, is primarily located in South America.",['Amazon rainforest'],Tiered-Forest,"The Amazon rainforest, the largest tropical rainforest in the world, is primarily located in South America.",True
WebQTest-1194,webqsp,test,what club does cristiano ronaldo play for in 2010?,"In 2010, Cristiano Ronaldo played for Manchester United.","['Portugal national football team', 'Real Madrid C.F.']",Tiered-Forest,"In 2010, Cristiano Ronaldo played for Manchester United.",False
WebQTest-908,webqsp,test,what awards gary paulsen won?,"Gary Paulsen won numerous awards including the Newbery Medal and Newbery Honor, among others, for his children's literature.","['John Newbery Medal', ""Dorothy Canfield Fisher Children's Book Award"", 'Margaret Edwards Award', 'Spur Award for Best Juvenile Fiction', 'Spur Award for Best Juvenile Nonfiction', ""Anne V. Zarrow Award for Young Readers' Literature"", 'Regina Medal']",Tiered-Forest,"Gary Paulsen won numerous awards including the Newbery Medal and Newbery Honor, among others, for his children's literature.",False
WebQTest-1127,webqsp,test,which country in north america is divided into provinces?,Canada is the country in North America that is divided into provinces.,['Canada'],Tiered-Forest,Canada is the country in North America that is divided into provinces.,True
WebQTest-680,webqsp,test,what team did aguero play for?,Sergio Agüero primarily played for **Manchester City**.,"['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']",Tiered-Forest,Sergio Agüero primarily played for **Manchester City**.,False
WebQTest-1336,webqsp,test,what is utah's state capitol?,Utah's state capitol is located in Salt Lake City.,['Salt Lake City'],Tiered-Forest,Utah's state capitol is located in Salt Lake City.,True
WebQTest-157,webqsp,test,where is mission san buenaventura located?,"Mission San Buenaventura is located in Ventura, California.","['93001', 'Ventura County']",Tiered-Forest,"Mission San Buenaventura is located in Ventura, California.",False
WebQTest-1062,webqsp,test,what is the name of the currency used in italy?,The currency used in Italy is the Euro.,['Euro'],Tiered-Forest,The currency used in Italy is the Euro.,True
WebQTest-525,webqsp,test,who are the senators of virginia 2013?,"In 2013, the senators of Virginia were Mark Warner and Tim Kaine.","['Mark Warner', 'Tim Kaine', 'Jim Webb']",Tiered-Forest,"In 2013, the senators of Virginia were Mark Warner and Tim Kaine.",True
WebQTest-145,webqsp,test,what college did albert einstein go to?,Albert Einstein attended the Swiss Federal Polytechnic School (now ETH Zurich) in Zurich for his undergraduate studies and later earned his doctorate from the University of Zurich.,"['ETH Zurich', 'University of Zurich']",Tiered-Forest,Albert Einstein attended the Swiss Federal Polytechnic School (now ETH Zurich) in Zurich for his undergraduate studies and later earned his doctorate from the University of Zurich.,True
WebQTest-778,webqsp,test,what was jesse owens education?,"Jesse Owens attended Oakville Grade School and East Technical High School. He did not earn a high school diploma, but his athletic talent led him to Ohio State University, where he attended college.","['Ohio State University', 'East Technical High School']",Tiered-Forest,"Jesse Owens attended Oakville Grade School and East Technical High School. He did not earn a high school diploma, but his athletic talent led him to Ohio State University, where he attended college.",True
WebQTest-1178,webqsp,test,where is tupac from originally?,"Tupac Shakur was originally from East Harlem, New York City.",['East Harlem'],Tiered-Forest,"Tupac Shakur was originally from East Harlem, New York City.",True
